Month,MATERIAL_NAME,ReconstructedInventory
2024-03,MAT-0048,0.744
2024-03,MAT-0050,11726.95
2024-03,MAT-0051,46082.395
2024-03,MAT-0053,82.925
2024-03,MAT-0055,20728.925
2024-03,MAT-0056,40574.314999999995
2024-03,MAT-0057,1035.4
2024-03,MAT-0058,37.479
2024-03,MAT-0061,767.25
2024-03,MAT-0062,15936.375
2024-03,MAT-0063,3685.125
2024-03,MAT-0064,3685.125
2024-03,MAT-0065,24877.199999999997
2024-03,MAT-0066,2297.1
2024-03,MAT-0067,767.25
2024-03,MAT-0068,767.25
2024-03,MAT-0071,3834.7
2024-03,MAT-0072,4782.425
2024-03,MAT-0073,3256.86
2024-03,MAT-0074,603.8100000000001
2024-03,MAT-0075,2194.5499999999997
2024-03,MAT-0076,1.55
2024-03,MAT-0077,1.55
2024-03,MAT-0078,1.55
2024-03,MAT-0079,2670.0299999999997
2024-03,MAT-0080,496.0
2024-03,MAT-0081,496.0
2024-03,MAT-0085,632.15
2024-03,MAT-0088,51.336
2024-03,MAT-0089,51.336
2024-03,MAT-0090,51.336
2024-03,MAT-0093,51.336
2024-03,MAT-0095,51.336
2024-03,MAT-0096,6902.150000000001
2024-03,MAT-0097,4584.125
2024-03,MAT-0098,6215.5
2024-03,MAT-0099,52336.175
2024-03,MAT-0100,148.399
2024-03,MAT-0101,5366.099999999999
2024-03,MAT-0103,4434.55
2024-03,MAT-0104,1246.75
2024-03,MAT-0105,1632.725
2024-03,MAT-0106,383.625
2024-03,MAT-0109,14735.12
2024-03,MAT-0110,5936.5
2024-03,MAT-0111,5707.625
2024-03,MAT-0112,25024.72
2024-03,MAT-0113,9434.075
2024-03,MAT-0114,11602.2
2024-03,MAT-0115,766.475
2024-03,MAT-0116,419.775
2024-03,MAT-0118,767.25
2024-03,MAT-0121,2300.2000000000003
2024-03,MAT-0122,3377.0
2024-03,MAT-0123,4126.375
2024-03,MAT-0124,1534.5
2024-03,MAT-0125,1534.5
2024-03,MAT-0126,1534.5
2024-03,MAT-0127,1534.5
2024-03,MAT-0130,1534.5
2024-03,MAT-0131,3026.375
2024-03,MAT-0132,1534.5
2024-03,MAT-0133,1534.5
2024-03,MAT-0135,21532.075
2024-03,MAT-0136,21229.575
2024-03,MAT-0137,32292.825
2024-03,MAT-0138,735.475
2024-03,MAT-0139,257.238
2024-03,MAT-0140,257.238
2024-03,MAT-0141,257.238
2024-03,MAT-0146,15285.325
2024-03,MAT-0150,7932.900000000001
2024-03,MAT-0151,24997.975
2024-03,MAT-0153,787.4
2024-03,MAT-0156,11313.5
2024-03,MAT-0162,767.25
2024-03,MAT-0163,2973.6749999999997
2024-03,MAT-0164,2600.125
2024-03,MAT-0165,767.25
2024-03,MAT-0167,4603.5
2024-03,MAT-0168,255.75
2024-03,MAT-0171,724.625
2024-03,MAT-0172,724.625
2024-03,MAT-0173,724.625
2024-03,MAT-0174,1784.575
2024-03,MAT-0175,723.85
2024-03,MAT-0177,120.125
2024-03,MAT-0178,15754.1
2024-03,MAT-0179,686.65
2024-03,MAT-0180,1447.7
2024-03,MAT-0182,3200.75
2024-03,MAT-0183,3162.0
2024-03,MAT-0184,3162.0
2024-03,MAT-0185,3162.0
2024-03,MAT-0186,3.1
2024-03,MAT-0191,3.1
2024-03,MAT-0192,770.35
2024-03,MAT-0194,3.1
2024-03,MAT-0197,3.875
2024-03,MAT-0207,724.625
2024-03,MAT-0210,8713.025
2024-03,MAT-0211,2852.775
2024-03,MAT-0212,2852.775
2024-03,MAT-0213,2852.775
2024-03,MAT-0217,4764.7
2024-03,MAT-0218,1948.25
2024-03,MAT-0221,4530.0
2024-03,MAT-0222,297.0
2024-03,MAT-0223,0.0
2024-03,MAT-0224,0.0
2024-03,MAT-0225,0.0
2024-03,MAT-0226,0.0
2024-03,MAT-0227,0.0
2024-03,MAT-0228,6639.485
2024-03,MAT-0230,1980.0
2024-03,MAT-0231,767.25
2024-03,MAT-0232,6905.25
2024-03,MAT-0233,7691.099999999999
2024-03,MAT-0234,51874.280000000006
2024-03,MAT-0236,2081.65
2024-03,MAT-0237,3221.875
2024-03,MAT-0241,2301.75
2024-03,MAT-0242,4774.410000000001
2024-03,MAT-0243,3631.375
2024-03,MAT-0244,2301.75
2024-03,MAT-0245,2301.75
2024-03,MAT-0246,2983.75
2024-03,MAT-0247,25699.315
2024-03,MAT-0248,306.125
2024-03,MAT-0250,306.125
2024-03,MAT-0252,1479.475
2024-03,MAT-0253,1479.475
2024-03,MAT-0255,1479.475
2024-03,MAT-0257,159.68099999999998
2024-03,MAT-0258,311.488
2024-03,MAT-0260,74.39999999999999
2024-03,MAT-0263,4601.175
2024-03,MAT-0265,124.0
2024-03,MAT-0267,461.9
2024-03,MAT-0268,20404.2
2024-03,MAT-0269,1406.625
2024-03,MAT-0271,3225.14
2024-03,MAT-0272,0.744
2024-03,MAT-0273,5604.6
2024-03,MAT-0274,1659.275
2024-03,MAT-0275,1659.275
2024-03,MAT-0276,1659.275
2024-03,MAT-0283,186.403
2024-03,MAT-0288,3416.975
2024-03,MAT-0289,3416.975
2024-03,MAT-0292,4791.974999999999
2024-03,MAT-0293,4114.474999999999
2024-03,MAT-0295,3416.975
2024-03,MAT-0296,767.25
2024-03,MAT-0299,56.575
2024-03,MAT-0301,5903.099999999999
2024-03,MAT-0302,12238.394999999997
2024-03,MAT-0303,12898.025
2024-03,MAT-0304,6389.099999999999
2024-03,MAT-0305,4444.224999999999
2024-03,MAT-0306,5610.38
2024-03,MAT-0307,4374.099999999999
2024-03,MAT-0308,4484.099999999999
2024-03,MAT-0309,4448.349999999999
2024-03,MAT-0310,4374.099999999999
2024-03,MAT-0316,4842.2
2024-03,MAT-0318,12328.0
2024-03,MAT-0319,29774.725
2024-03,MAT-0320,511.5
2024-03,MAT-0321,6139.55
2024-03,MAT-0322,865.6750000000001
2024-03,MAT-0323,6895.175
2024-03,MAT-0327,12957.675
2024-03,MAT-0334,1532.95
2024-03,MAT-0335,72841.1
2024-03,MAT-0336,9191.275
2024-03,MAT-0338,2982.25
2024-03,MAT-0339,862.875
2024-03,MAT-0340,58503.17999999999
2024-03,MAT-0343,1519.0
2024-03,MAT-0344,4298.075
2024-03,MAT-0345,4627.7
2024-03,MAT-0346,11670.825
2024-03,MAT-0347,211.575
2024-03,MAT-0348,211.575
2024-03,MAT-0349,4419.075
2024-03,MAT-0351,211.575
2024-03,MAT-0354,1528.3
2024-03,MAT-0355,922.475
2024-03,MAT-0356,1354.25
2024-03,MAT-0357,2573.0
2024-03,MAT-0359,3003.125
2024-03,MAT-0360,701.375
2024-03,MAT-0361,701.375
2024-03,MAT-0363,701.375
2024-03,MAT-0364,1214.125
2024-03,MAT-0365,1077.25
2024-03,MAT-0366,5049.75
2024-03,MAT-0367,1014.85
2024-03,MAT-0369,250.325
2024-03,MAT-0371,3181.55
2024-03,MAT-0372,5755.925
2024-03,MAT-0373,2004.925
2024-03,MAT-0374,2204.1
2024-03,MAT-0376,95.925
2024-03,MAT-0380,7903.45
2024-03,MAT-0381,2326.15
2024-03,MAT-0385,20.15
2024-03,MAT-0386,8618.0
2024-03,MAT-0390,14717.41
2024-03,MAT-0392,682.0
2024-03,MAT-0393,3054.275
2024-03,MAT-0394,767.25
2024-03,MAT-0395,15544.775
2024-03,MAT-0396,4341.55
2024-03,MAT-0397,788.9499999999999
2024-03,MAT-0398,1453.065
2024-03,MAT-0403,130.20000000000002
2024-03,MAT-0404,210.8
2024-03,MAT-0405,513.8249999999999
2024-03,MAT-0406,130.20000000000002
2024-03,MAT-0407,130.20000000000002
2024-03,MAT-0408,130.20000000000002
2024-03,MAT-0410,130.20000000000002
2024-03,MAT-0411,130.20000000000002
2024-03,MAT-0412,130.20000000000002
2024-03,MAT-0413,24462.98
2024-03,MAT-0415,34632.085
2024-03,MAT-0416,18955.625
2024-03,MAT-0419,2371.5
2024-03,MAT-0420,2371.5
2024-03,MAT-0421,45984.25
2024-03,MAT-0422,2371.5
2024-03,MAT-0423,2371.5
2024-03,MAT-0424,2371.5
2024-03,MAT-0426,2371.5
2024-03,MAT-0427,7498.125
2024-03,MAT-0428,66700.43500000001
2024-03,MAT-0431,0.0
2024-04,MAT-0005,0.75
2024-04,MAT-0007,3693.75
2024-04,MAT-0011,5083.5
2024-04,MAT-0012,742.5
2024-04,MAT-0014,0.75
2024-04,MAT-0015,116863.0
2024-04,MAT-0019,6949.5
2024-04,MAT-0021,1485.0
2024-04,MAT-0022,10434.0
2024-04,MAT-0023,10434.0
2024-04,MAT-0024,10434.0
2024-04,MAT-0025,10434.0
2024-04,MAT-0026,10434.0
2024-04,MAT-0028,10434.0
2024-04,MAT-0029,10456.0
2024-04,MAT-0030,10434.0
2024-04,MAT-0031,10434.0
2024-04,MAT-0032,10434.0
2024-04,MAT-0034,14307.75
2024-04,MAT-0035,14453.125
2024-04,MAT-0037,701.25
2024-04,MAT-0039,2227.5
2024-04,MAT-0040,2227.5
2024-04,MAT-0041,4.92
2024-04,MAT-0043,4.92
2024-04,MAT-0044,4.92
2024-04,MAT-0045,4.92
2024-04,MAT-0046,31187.550000000003
2024-04,MAT-0048,0.72
2024-04,MAT-0050,12690.75
2024-04,MAT-0051,59601.149999999994
2024-04,MAT-0053,80.25
2024-04,MAT-0055,20060.25
2024-04,MAT-0056,55301.09999999999
2024-04,MAT-0057,1002.0
2024-04,MAT-0058,36.27
2024-04,MAT-0061,742.5
2024-04,MAT-0062,36087.88
2024-04,MAT-0063,3566.25
2024-04,MAT-0064,3566.25
2024-04,MAT-0065,24252.999999999996
2024-04,MAT-0066,2223.0
2024-04,MAT-0067,742.5
2024-04,MAT-0068,943.25
2024-04,MAT-0071,3711.0
2024-04,MAT-0072,6711.5
2024-04,MAT-0073,3151.8
2024-04,MAT-0074,585.3000000000001
2024-04,MAT-0075,3061.5
2024-04,MAT-0076,7.0
2024-04,MAT-0077,1.5
2024-04,MAT-0078,1.5
2024-04,MAT-0079,2583.8999999999996
2024-04,MAT-0080,488.25
2024-04,MAT-0081,480.0
2024-04,MAT-0085,702.75
2024-04,MAT-0088,49.68
2024-04,MAT-0089,51.92999999999999
2024-04,MAT-0090,49.68
2024-04,MAT-0093,49.68
2024-04,MAT-0095,49.68
2024-04,MAT-0096,6679.5
2024-04,MAT-0097,4436.25
2024-04,MAT-0098,6336.75
2024-04,MAT-0099,53351.25
2024-04,MAT-0100,312.87
2024-04,MAT-0101,5426.75
2024-04,MAT-0103,4291.5
2024-04,MAT-0104,1633.625
2024-04,MAT-0105,2805.625
2024-04,MAT-0106,1163.25
2024-04,MAT-0109,17127.6
2024-04,MAT-0110,6037.5
2024-04,MAT-0111,5568.75
2024-04,MAT-0112,38812.59
2024-04,MAT-0113,9129.75
2024-04,MAT-0114,11376.0
2024-04,MAT-0115,741.75
2024-04,MAT-0116,1028.09
2024-04,MAT-0118,742.5
2024-04,MAT-0121,3216.0
2024-04,MAT-0122,4527.875
2024-04,MAT-0123,4413.75
2024-04,MAT-0124,1485.0
2024-04,MAT-0125,1485.0
2024-04,MAT-0126,1485.0
2024-04,MAT-0127,1485.0
2024-04,MAT-0130,1485.0
2024-04,MAT-0131,2928.75
2024-04,MAT-0132,1485.0
2024-04,MAT-0133,1485.0
2024-04,MAT-0135,22179.625
2024-04,MAT-0136,20544.75
2024-04,MAT-0137,45204.0
2024-04,MAT-0138,711.75
2024-04,MAT-0139,248.94
2024-04,MAT-0140,248.94
2024-04,MAT-0141,248.94
2024-04,MAT-0146,14839.0
2024-04,MAT-0150,7677.0
2024-04,MAT-0151,30563.775
2024-04,MAT-0153,762.0
2024-04,MAT-0156,10989.0
2024-04,MAT-0162,742.5
2024-04,MAT-0163,2877.75
2024-04,MAT-0164,3712.875
2024-04,MAT-0165,742.5
2024-04,MAT-0167,4455.0
2024-04,MAT-0168,247.5
2024-04,MAT-0171,701.25
2024-04,MAT-0172,701.25
2024-04,MAT-0173,701.25
2024-04,MAT-0174,3792.955
2024-04,MAT-0175,700.5
2024-04,MAT-0177,116.25
2024-04,MAT-0178,24777.0
2024-04,MAT-0179,664.5
2024-04,MAT-0180,1401.0
2024-04,MAT-0182,3097.5
2024-04,MAT-0183,3060.0
2024-04,MAT-0184,3060.0
2024-04,MAT-0185,3060.0
2024-04,MAT-0186,79.5
2024-04,MAT-0191,3.0
2024-04,MAT-0192,1587.0
2024-04,MAT-0194,3.0
2024-04,MAT-0197,3.75
2024-04,MAT-0207,1146.75
2024-04,MAT-0210,10466.25
2024-04,MAT-0211,2767.25
2024-04,MAT-0212,2760.75
2024-04,MAT-0213,2760.75
2024-04,MAT-0217,4611.0
2024-04,MAT-0218,2742.69
2024-04,MAT-0221,6250.0
2024-04,MAT-0222,3778.5
2024-04,MAT-0223,0.0
2024-04,MAT-0224,0.0
2024-04,MAT-0225,0.0
2024-04,MAT-0226,0.0
2024-04,MAT-0227,0.0
2024-04,MAT-0228,6973.8
2024-04,MAT-0230,4158.0
2024-04,MAT-0231,742.5
2024-04,MAT-0232,6682.5
2024-04,MAT-0233,7503.0
2024-04,MAT-0234,60658.15
2024-04,MAT-0236,2014.5
2024-04,MAT-0237,4142.219999999999
2024-04,MAT-0241,2244.06
2024-04,MAT-0242,4644.900000000001
2024-04,MAT-0243,4147.0
2024-04,MAT-0244,2227.5
2024-04,MAT-0245,2227.5
2024-04,MAT-0246,2887.5
2024-04,MAT-0247,32421.58
2024-04,MAT-0248,296.25
2024-04,MAT-0250,399.79
2024-04,MAT-0252,1431.75
2024-04,MAT-0253,1431.75
2024-04,MAT-0255,1431.75
2024-04,MAT-0257,154.53
2024-04,MAT-0258,301.44
2024-04,MAT-0260,72.0
2024-04,MAT-0263,4452.75
2024-04,MAT-0265,120.0
2024-04,MAT-0267,447.3
2024-04,MAT-0268,19890.0
2024-04,MAT-0269,1361.25
2024-04,MAT-0271,5177.299999999999
2024-04,MAT-0272,0.72
2024-04,MAT-0273,6806.44
2024-04,MAT-0274,1612.25
2024-04,MAT-0275,1605.75
2024-04,MAT-0276,1605.75
2024-04,MAT-0283,180.39
2024-04,MAT-0288,3306.75
2024-04,MAT-0289,3306.75
2024-04,MAT-0292,4709.25
2024-04,MAT-0293,3981.75
2024-04,MAT-0295,3306.75
2024-04,MAT-0296,1509.75
2024-04,MAT-0299,54.75
2024-04,MAT-0301,6081.0
2024-04,MAT-0302,15169.859999999995
2024-04,MAT-0303,15827.000000000004
2024-04,MAT-0304,6945.5
2024-04,MAT-0305,5478.75
2024-04,MAT-0306,5429.4
2024-04,MAT-0307,4233.0
2024-04,MAT-0308,4637.25
2024-04,MAT-0309,5019.5
2024-04,MAT-0310,4233.0
2024-04,MAT-0316,4686.0
2024-04,MAT-0318,11940.0
2024-04,MAT-0319,28814.25
2024-04,MAT-0320,495.0
2024-04,MAT-0321,5941.5
2024-04,MAT-0322,868.01
2024-04,MAT-0323,6672.75
2024-04,MAT-0327,14049.375
2024-04,MAT-0334,1483.5
2024-04,MAT-0335,88089.5
2024-04,MAT-0336,16319.25
2024-04,MAT-0338,6982.5
2024-04,MAT-0339,843.75
2024-04,MAT-0340,86083.65
2024-04,MAT-0343,1470.0
2024-04,MAT-0344,5328.0
2024-04,MAT-0345,5814.75
2024-04,MAT-0346,12827.25
2024-04,MAT-0347,204.75
2024-04,MAT-0348,204.75
2024-04,MAT-0349,4659.75
2024-04,MAT-0351,204.75
2024-04,MAT-0354,1525.75
2024-04,MAT-0355,1435.0
2024-04,MAT-0356,2407.275
2024-04,MAT-0357,2490.0
2024-04,MAT-0359,3945.75
2024-04,MAT-0360,678.75
2024-04,MAT-0361,678.75
2024-04,MAT-0363,678.75
2024-04,MAT-0364,1361.25
2024-04,MAT-0365,1105.0
2024-04,MAT-0366,6705.0
2024-04,MAT-0367,1156.17
2024-04,MAT-0369,242.24999999999997
2024-04,MAT-0371,3961.500000000001
2024-04,MAT-0372,5570.25
2024-04,MAT-0373,2416.0
2024-04,MAT-0374,3409.0
2024-04,MAT-0376,95.25
2024-04,MAT-0380,7648.5
2024-04,MAT-0381,3078.375
2024-04,MAT-0385,19.5
2024-04,MAT-0386,8340.0
2024-04,MAT-0390,20869.8
2024-04,MAT-0392,660.0
2024-04,MAT-0393,2955.75
2024-04,MAT-0394,742.5
2024-04,MAT-0395,15373.500000000002
2024-04,MAT-0396,4302.5
2024-04,MAT-0397,763.5
2024-04,MAT-0398,4014.45
2024-04,MAT-0403,126.0
2024-04,MAT-0404,204.00000000000003
2024-04,MAT-0405,497.25
2024-04,MAT-0406,126.45
2024-04,MAT-0407,126.0
2024-04,MAT-0408,126.0
2024-04,MAT-0410,126.0
2024-04,MAT-0411,126.0
2024-04,MAT-0412,126.0
2024-04,MAT-0413,26993.9
2024-04,MAT-0415,38175.55
2024-04,MAT-0416,26446.5
2024-04,MAT-0419,2295.0
2024-04,MAT-0420,2295.0
2024-04,MAT-0421,46243.5
2024-04,MAT-0422,2295.0
2024-04,MAT-0423,2296.2
2024-04,MAT-0424,2295.0
2024-04,MAT-0426,2295.0
2024-04,MAT-0427,7256.25
2024-04,MAT-0428,66656.55
2024-04,MAT-0431,0.0
2024-05,MAT-0005,0.775
2024-05,MAT-0007,3816.875
2024-05,MAT-0011,5252.95
2024-05,MAT-0012,767.25
2024-05,MAT-0014,0.775
2024-05,MAT-0015,169000.25
2024-05,MAT-0019,7181.150000000001
2024-05,MAT-0021,1534.5
2024-05,MAT-0022,10781.8
2024-05,MAT-0023,11463.8
2024-05,MAT-0024,10781.8
2024-05,MAT-0025,10781.8
2024-05,MAT-0026,10781.8
2024-05,MAT-0028,10783.3
2024-05,MAT-0029,11181.925
2024-05,MAT-0030,10781.8
2024-05,MAT-0031,10781.8
2024-05,MAT-0032,10781.8
2024-05,MAT-0034,14784.675
2024-05,MAT-0035,14959.05
2024-05,MAT-0037,760.505
2024-05,MAT-0039,2301.75
2024-05,MAT-0040,2301.75
2024-05,MAT-0041,5.0840000000000005
2024-05,MAT-0043,5.0840000000000005
2024-05,MAT-0044,128.834
2024-05,MAT-0045,5.0840000000000005
2024-05,MAT-0046,33860.635
2024-05,MAT-0048,0.744
2024-05,MAT-0050,16676.95
2024-05,MAT-0051,62235.105
2024-05,MAT-0053,82.925
2024-05,MAT-0055,20728.925
2024-05,MAT-0056,72316.01499999998
2024-05,MAT-0057,1035.4
2024-05,MAT-0058,37.479
2024-05,MAT-0061,767.25
2024-05,MAT-0062,46151.16
2024-05,MAT-0063,3685.125
2024-05,MAT-0064,3685.125
2024-05,MAT-0065,25260.35
2024-05,MAT-0066,2346.6
2024-05,MAT-0067,767.25
2024-05,MAT-0068,2298.25
2024-05,MAT-0071,3834.7
2024-05,MAT-0072,9467.05
2024-05,MAT-0073,3256.86
2024-05,MAT-0074,787.78
2024-05,MAT-0075,3163.5499999999997
2024-05,MAT-0076,213.3
2024-05,MAT-0077,227.75000000000003
2024-05,MAT-0078,1.55
2024-05,MAT-0079,2670.0299999999997
2024-05,MAT-0080,1017.125
2024-05,MAT-0081,496.0
2024-05,MAT-0085,843.025
2024-05,MAT-0088,51.336
2024-05,MAT-0089,172.96099999999998
2024-05,MAT-0090,51.336
2024-05,MAT-0093,51.336
2024-05,MAT-0095,51.336
2024-05,MAT-0096,6902.150000000001
2024-05,MAT-0097,4584.125
2024-05,MAT-0098,6599.125
2024-05,MAT-0099,62805.425
2024-05,MAT-0100,323.29900000000004
2024-05,MAT-0101,5792.349999999999
2024-05,MAT-0103,4434.55
2024-05,MAT-0104,1826.25
2024-05,MAT-0105,3118.95
2024-05,MAT-0106,2128.585
2024-05,MAT-0109,23323.37
2024-05,MAT-0110,6634.0
2024-05,MAT-0111,5754.375
2024-05,MAT-0112,56956.829999999994
2024-05,MAT-0113,9570.2
2024-05,MAT-0114,11755.2
2024-05,MAT-0115,766.475
2024-05,MAT-0116,1638.3349999999998
2024-05,MAT-0118,767.25
2024-05,MAT-0121,5492.95
2024-05,MAT-0122,5554.375
2024-05,MAT-0123,4560.875
2024-05,MAT-0124,1534.5
2024-05,MAT-0125,1534.5
2024-05,MAT-0126,1534.5
2024-05,MAT-0127,1534.5
2024-05,MAT-0130,1534.5
2024-05,MAT-0131,3199.625
2024-05,MAT-0132,1534.5
2024-05,MAT-0133,1534.5
2024-05,MAT-0135,23549.2
2024-05,MAT-0136,21229.575
2024-05,MAT-0137,58490.7
2024-05,MAT-0138,735.475
2024-05,MAT-0139,257.238
2024-05,MAT-0140,257.238
2024-05,MAT-0141,257.238
2024-05,MAT-0146,16184.575
2024-05,MAT-0150,7932.900000000001
2024-05,MAT-0151,43450.665
2024-05,MAT-0153,787.4
2024-05,MAT-0156,11594.0
2024-05,MAT-0162,767.25
2024-05,MAT-0163,2973.6749999999997
2024-05,MAT-0164,7258.225
2024-05,MAT-0165,767.25
2024-05,MAT-0167,4603.5
2024-05,MAT-0168,255.75
2024-05,MAT-0171,724.625
2024-05,MAT-0172,724.625
2024-05,MAT-0173,724.625
2024-05,MAT-0174,7761.255
2024-05,MAT-0175,1231.225
2024-05,MAT-0177,120.125
2024-05,MAT-0178,26801.6
2024-05,MAT-0179,686.65
2024-05,MAT-0180,1447.7
2024-05,MAT-0182,3229.5
2024-05,MAT-0183,3162.0
2024-05,MAT-0184,3162.0
2024-05,MAT-0185,3162.0
2024-05,MAT-0186,1482.1
2024-05,MAT-0191,3.1
2024-05,MAT-0192,1921.225
2024-05,MAT-0194,3.1
2024-05,MAT-0197,3.875
2024-05,MAT-0207,2523.125
2024-05,MAT-0210,11897.525
2024-05,MAT-0211,3128.96
2024-05,MAT-0212,2852.775
2024-05,MAT-0213,2852.775
2024-05,MAT-0217,4764.7
2024-05,MAT-0218,5877.255
2024-05,MAT-0221,8167.5
2024-05,MAT-0222,4497.625
2024-05,MAT-0223,0.0
2024-05,MAT-0224,86.74
2024-05,MAT-0225,0.0
2024-05,MAT-0226,0.0
2024-05,MAT-0227,0.0
2024-05,MAT-0228,9001.5
2024-05,MAT-0230,4603.5
2024-05,MAT-0231,1113.75
2024-05,MAT-0232,6905.25
2024-05,MAT-0233,9683.1
2024-05,MAT-0234,73116.98
2024-05,MAT-0236,2081.65
2024-05,MAT-0237,5139.605
2024-05,MAT-0241,2344.5299999999997
2024-05,MAT-0242,4799.7300000000005
2024-05,MAT-0243,4829.625
2024-05,MAT-0244,2301.75
2024-05,MAT-0245,2301.75
2024-05,MAT-0246,2983.75
2024-05,MAT-0247,38272.625
2024-05,MAT-0248,306.125
2024-05,MAT-0250,705.4050000000001
2024-05,MAT-0252,1479.475
2024-05,MAT-0253,1479.475
2024-05,MAT-0255,1479.475
2024-05,MAT-0257,159.68099999999998
2024-05,MAT-0258,311.488
2024-05,MAT-0260,74.39999999999999
2024-05,MAT-0263,4601.175
2024-05,MAT-0265,124.0
2024-05,MAT-0267,713.7
2024-05,MAT-0268,24838.2
2024-05,MAT-0269,1406.625
2024-05,MAT-0271,5389.66
2024-05,MAT-0272,0.744
2024-05,MAT-0273,9652.66
2024-05,MAT-0274,1674.775
2024-05,MAT-0275,2154.275
2024-05,MAT-0276,1659.275
2024-05,MAT-0283,186.403
2024-05,MAT-0288,3416.975
2024-05,MAT-0289,3416.975
2024-05,MAT-0292,4989.974999999999
2024-05,MAT-0293,4114.474999999999
2024-05,MAT-0295,3416.975
2024-05,MAT-0296,2301.75
2024-05,MAT-0299,56.575
2024-05,MAT-0301,6585.099999999999
2024-05,MAT-0302,18570.724999999995
2024-05,MAT-0303,16979.275
2024-05,MAT-0304,8791.6
2024-05,MAT-0305,6292.224999999999
2024-05,MAT-0306,5610.38
2024-05,MAT-0307,4374.099999999999
2024-05,MAT-0308,4922.724999999999
2024-05,MAT-0309,5499.674999999999
2024-05,MAT-0310,4374.099999999999
2024-05,MAT-0316,4842.2
2024-05,MAT-0318,12338.0
2024-05,MAT-0319,29774.725
2024-05,MAT-0320,511.5
2024-05,MAT-0321,6139.55
2024-05,MAT-0322,1334.705
2024-05,MAT-0323,6895.175
2024-05,MAT-0327,16426.925
2024-05,MAT-0334,1532.95
2024-05,MAT-0335,112997.4
2024-05,MAT-0336,16863.225000000002
2024-05,MAT-0338,7215.25
2024-05,MAT-0339,871.875
2024-05,MAT-0340,100822.93
2024-05,MAT-0343,1519.0
2024-05,MAT-0344,6713.95
2024-05,MAT-0345,7286.45
2024-05,MAT-0346,15230.7
2024-05,MAT-0347,211.575
2024-05,MAT-0348,211.575
2024-05,MAT-0349,4815.075
2024-05,MAT-0351,211.575
2024-05,MAT-0354,1764.8
2024-05,MAT-0355,1955.1
2024-05,MAT-0356,3587.38
2024-05,MAT-0357,2577.2
2024-05,MAT-0359,5304.875
2024-05,MAT-0360,701.375
2024-05,MAT-0361,701.375
2024-05,MAT-0363,701.375
2024-05,MAT-0364,1714.625
2024-05,MAT-0365,1154.75
2024-05,MAT-0366,9932.25
2024-05,MAT-0367,1407.6050000000002
2024-05,MAT-0369,250.325
2024-05,MAT-0371,4093.55
2024-05,MAT-0372,5755.925
2024-05,MAT-0373,2772.1749999999997
2024-05,MAT-0374,7148.6
2024-05,MAT-0376,98.425
2024-05,MAT-0380,7903.45
2024-05,MAT-0381,3705.275
2024-05,MAT-0385,20.15
2024-05,MAT-0386,8618.0
2024-05,MAT-0390,25513.91
2024-05,MAT-0392,682.0
2024-05,MAT-0393,3054.275
2024-05,MAT-0394,767.25
2024-05,MAT-0395,16306.7
2024-05,MAT-0396,4527.55
2024-05,MAT-0397,788.9499999999999
2024-05,MAT-0398,4148.265
2024-05,MAT-0403,130.20000000000002
2024-05,MAT-0404,905.26
2024-05,MAT-0405,513.8249999999999
2024-05,MAT-0406,132.525
2024-05,MAT-0407,130.20000000000002
2024-05,MAT-0408,130.20000000000002
2024-05,MAT-0410,130.20000000000002
2024-05,MAT-0411,130.20000000000002
2024-05,MAT-0412,130.20000000000002
2024-05,MAT-0413,33069.055
2024-05,MAT-0415,41701.13
2024-05,MAT-0416,47681.125
2024-05,MAT-0419,2371.5
2024-05,MAT-0420,2371.5
2024-05,MAT-0421,47784.95
2024-05,MAT-0422,2371.5
2024-05,MAT-0423,2377.7000000000003
2024-05,MAT-0424,2371.5
2024-05,MAT-0426,2371.5
2024-05,MAT-0427,7498.125
2024-05,MAT-0428,68878.43500000001
2024-05,MAT-0431,0.0
2024-06,MAT-0005,0.75
2024-06,MAT-0007,3867.0
2024-06,MAT-0011,5083.5
2024-06,MAT-0012,778.25
2024-06,MAT-0014,0.75
2024-06,MAT-0015,178219.19999999998
2024-06,MAT-0019,6949.5
2024-06,MAT-0021,1485.0
2024-06,MAT-0022,10434.0
2024-06,MAT-0023,11094.0
2024-06,MAT-0024,10434.0
2024-06,MAT-0025,10434.0
2024-06,MAT-0026,10434.0
2024-06,MAT-0028,10449.0
2024-06,MAT-0029,10887.75
2024-06,MAT-0030,10434.0
2024-06,MAT-0031,10434.0
2024-06,MAT-0032,10434.0
2024-06,MAT-0034,14308.25
2024-06,MAT-0035,14476.5
2024-06,MAT-0037,1600.8
2024-06,MAT-0039,2227.5
2024-06,MAT-0040,2227.5
2024-06,MAT-0041,4.92
2024-06,MAT-0043,4.92
2024-06,MAT-0044,1984.92
2024-06,MAT-0045,4.92
2024-06,MAT-0046,34825.8
2024-06,MAT-0048,0.72
2024-06,MAT-0050,19274.25
2024-06,MAT-0051,61063.649999999994
2024-06,MAT-0053,80.25
2024-06,MAT-0055,20060.25
2024-06,MAT-0056,90210.19999999998
2024-06,MAT-0057,4467.0
2024-06,MAT-0058,36.27
2024-06,MAT-0061,742.5
2024-06,MAT-0062,48554.40000000001
2024-06,MAT-0063,3696.875
2024-06,MAT-0064,3566.25
2024-06,MAT-0065,30811.974999999995
2024-06,MAT-0066,2965.5
2024-06,MAT-0067,742.5
2024-06,MAT-0068,3201.75
