OUTBOUND_DATE,MATERIAL_NAME,PLANT_NAME,MODE_OF_TRANSPORT,CUSTOMER_NUMBER,total_quantity
2024-01-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00066,16.5
2024-01-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-01-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00025,0.05
2024-01-08,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00086,24.759999999999998
2024-01-08,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00034,22.5
2024-01-09,MAT-0315,CHINA-WAREHOUSE,Truck,CST-00024,7.53
2024-01-09,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00135,25.5
2024-01-09,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00164,6.0
2024-01-09,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00160,15.0
2024-01-09,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00159,10.5
2024-01-09,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00155,6.0
2024-01-09,MAT-0313,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-09,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00080,0.8
2024-01-09,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00154,6.0
2024-01-09,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00080,0.5
2024-01-09,MAT-0428,SINGAPORE-WAREHOUSE,Truck,CST-01041,24.75
2024-01-09,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01043,24.75
2024-01-09,MAT-0233,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-09,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00147,49.51
2024-01-09,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00148,24.75
2024-01-09,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-01-09,MAT-0317,CHINA-WAREHOUSE,Truck,CST-00020,24.75
2024-01-09,MAT-0375,CHINA-WAREHOUSE,Truck,CST-00117,25.5
2024-01-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00035,24.75
2024-01-09,MAT-0202,CHINA-WAREHOUSE,Truck,CST-00156,5.5
2024-01-09,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00049,74.25
2024-01-09,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00028,3.0
2024-01-09,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00052,173.25
2024-01-09,MAT-0380,CHINA-WAREHOUSE,Truck,CST-00158,24.76
2024-01-09,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00157,0.68
2024-01-09,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00125,5.45
2024-01-09,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00149,49.5
2024-01-09,MAT-0356,SINGAPORE-WAREHOUSE,Marine,CST-01042,1.375
2024-01-09,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00010,24.75
2024-01-09,MAT-0339,CHINA-WAREHOUSE,Truck,CST-00080,0.1
2024-01-09,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00038,51.0
2024-01-09,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00080,0.2
2024-01-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00132,74.25
2024-01-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00080,8.25
2024-01-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00052,49.5
2024-01-09,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01042,2.725
2024-01-09,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00153,25.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00163,25.5
2024-01-09,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00075,9.0
2024-01-09,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-01042,2.75
2024-01-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00152,24.75
2024-01-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00151,49.5
2024-01-09,MAT-0065,SINGAPORE-WAREHOUSE,Marine,CST-01042,4.125
2024-01-09,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00157,0.7
2024-01-09,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00080,0.5
2024-01-09,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00167,24.76
2024-01-09,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00024,16.5
2024-01-09,MAT-0054,CHINA-WAREHOUSE,Truck,CST-00150,24.75
2024-01-09,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00165,104.0
2024-01-09,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00161,104.0
2024-01-09,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00156,9.63
2024-01-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00140,15.0
2024-01-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00105,18.0
2024-01-09,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00080,0.03
2024-01-09,MAT-0113,CHINA-WAREHOUSE,Truck,CST-00080,0.81
2024-01-09,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00144,25.5
2024-01-09,MAT-0035,CHINA-WAREHOUSE,Truck,CST-00146,49.5
2024-01-09,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00139,120.0
2024-01-09,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-01-09,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-09,MAT-0198,CHINA-WAREHOUSE,Truck,CST-00080,1.81
2024-01-09,MAT-0148,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00162,25.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00159,7.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00155,25.509999999999998
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00145,25.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00164,15.0
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00142,25.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00141,25.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00140,36.0
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00105,18.0
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00080,0.03
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00043,25.5
2024-01-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00143,25.5
2024-01-09,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00166,18.0
2024-01-10,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,49.51
2024-01-10,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00148,24.75
2024-01-10,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00045,7.5
2024-01-10,MAT-0236,CHINA-WAREHOUSE,Truck,CST-00121,24.75
2024-01-10,MAT-0196,CHINA-WAREHOUSE,Truck,CST-00025,0.2
2024-01-10,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00030,22.5
2024-01-10,MAT-0156,SINGAPORE-WAREHOUSE,Truck,CST-01045,24.75
2024-01-10,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00052,24.75
2024-01-10,MAT-0156,CHINA-WAREHOUSE,Truck,CST-00056,49.5
2024-01-10,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00034,22.5
2024-01-10,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00170,0.05
2024-01-10,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-01-10,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00170,0.1
2024-01-10,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00027,2.75
2024-01-10,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00172,2.75
2024-01-10,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00139,49.5
2024-01-10,MAT-0380,CHINA-WAREHOUSE,Truck,CST-00158,49.5
2024-01-10,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00049,33.0
2024-01-10,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00036,51.0
2024-01-10,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00176,15.0
2024-01-10,MAT-0395,SINGAPORE-WAREHOUSE,Marine,CST-01044,49.5
2024-01-10,MAT-0428,SINGAPORE-WAREHOUSE,Truck,CST-01041,49.5
2024-01-10,MAT-0147,CHINA-WAREHOUSE,Truck,CST-00171,10.5
2024-01-10,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-01-10,MAT-0147,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00087,25.5
2024-01-10,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00052,99.0
2024-01-10,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00074,74.25
2024-01-10,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00003,25.5
2024-01-10,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00168,25.5
2024-01-10,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00169,24.75
2024-01-10,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00161,83.2
2024-01-10,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00165,104.0
2024-01-10,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00170,0.3
2024-01-10,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00177,22.5
2024-01-10,MAT-0111,CHINA-WAREHOUSE,Truck,CST-00027,2.75
2024-01-10,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00027,2.75
2024-01-10,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00125,0.63
2024-01-10,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00115,24.75
2024-01-10,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00175,15.0
2024-01-10,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00074,49.5
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00174,21.0
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00173,13.5
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00053,1.51
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00054,18.0
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00025,0.1
2024-01-10,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-01-10,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00037,25.5
2024-01-10,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-01-10,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00045,18.0
2024-01-11,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00011,24.75
2024-01-11,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00183,24.75
2024-01-11,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00037,18.0
2024-01-11,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00186,0.05
2024-01-11,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00014,24.759999999999998
2024-01-11,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00188,6.0
2024-01-11,MAT-0156,SINGAPORE-WAREHOUSE,Marine,CST-01049,74.25
2024-01-11,MAT-0148,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-01-11,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00052,11.0
2024-01-11,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-01-11,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-11,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00012,24.75
2024-01-11,MAT-0415,SINGAPORE-WAREHOUSE,Truck,CST-01045,24.759999999999998
2024-01-11,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00169,24.75
2024-01-11,MAT-0327,SINGAPORE-WAREHOUSE,Marine,CST-01050,0.3
2024-01-11,MAT-0353,CHINA-WAREHOUSE,Truck,CST-00050,24.75
2024-01-11,MAT-0373,SINGAPORE-WAREHOUSE,Marine,CST-01051,1.375
2024-01-11,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00049,24.76
2024-01-11,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00052,74.25
2024-01-11,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-01-11,MAT-0386,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-01-11,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01047,24.75
2024-01-11,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01048,24.75
2024-01-11,MAT-0415,SINGAPORE-WAREHOUSE,Marine,CST-01052,24.75
2024-01-11,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00187,3.0
2024-01-11,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00050,24.75
2024-01-11,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00180,25.5
2024-01-11,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00037,7.98
2024-01-11,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-11,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00037,46.23
2024-01-11,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00178,25.5
2024-01-11,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00181,25.5
2024-01-11,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00190,25.5
2024-01-11,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00161,104.0
2024-01-11,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00013,24.75
2024-01-11,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00184,24.75
2024-01-11,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00189,22.5
2024-01-11,MAT-0050,SINGAPORE-WAREHOUSE,Truck,CST-01020,49.5
2024-01-11,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-00570,24.75
2024-01-11,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01046,24.75
2024-01-11,MAT-0062,SINGAPORE-WAREHOUSE,Truck,CST-01020,49.5
2024-01-11,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00111,4.5
2024-01-11,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00190,22.5
2024-01-11,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00182,25.5
2024-01-11,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00037,7.210000000000001
2024-01-11,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-11,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00053,22.5
2024-01-11,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00191,18.0
2024-01-11,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00185,25.5
2024-01-11,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00037,26.4
2024-01-11,MAT-0103,SINGAPORE-WAREHOUSE,Marine,CST-01053,24.75
2024-01-11,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00111,13.5
2024-01-11,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00050,6.88
2024-01-11,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00192,22.5
2024-01-11,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00179,25.5
2024-01-12,MAT-0303,SINGAPORE-WAREHOUSE,Marine,CST-01017,22.5
2024-01-12,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00196,24.75
2024-01-12,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00072,123.75
2024-01-12,MAT-0261,CHINA-WAREHOUSE,Truck,CST-00025,1.0
2024-01-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00200,6.0
2024-01-12,MAT-0198,CHINA-WAREHOUSE,Truck,CST-00201,1.38
2024-01-12,MAT-0193,CHINA-WAREHOUSE,Truck,CST-00197,15.64
2024-01-12,MAT-0148,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-01-12,MAT-0306,SINGAPORE-WAREHOUSE,Truck,CST-01059,16.5
2024-01-12,MAT-0234,SINGAPORE-WAREHOUSE,Marine,CST-01018,24.75
2024-01-12,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00003,15.0
2024-01-12,MAT-0371,SINGAPORE-WAREHOUSE,Marine,CST-01057,36.0
2024-01-12,MAT-0338,SINGAPORE-WAREHOUSE,Marine,CST-01055,4.5
2024-01-12,MAT-0339,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-01-12,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01022,49.5
2024-01-12,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01054,24.75
2024-01-12,MAT-0380,CHINA-WAREHOUSE,Truck,CST-00158,24.76
2024-01-12,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-01-12,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00092,24.75
2024-01-12,MAT-0390,SINGAPORE-WAREHOUSE,Truck,CST-01040,2.0100000000000002
2024-01-12,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01058,24.75
2024-01-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00194,25.5
2024-01-12,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00193,27.0
2024-01-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00143,25.5
2024-01-12,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00182,25.5
2024-01-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00054,25.5
2024-01-12,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00037,15.0
2024-01-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00141,12.0
2024-01-12,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00161,104.0
2024-01-12,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00115,24.75
2024-01-12,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00183,24.75
2024-01-12,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00037,45.01
2024-01-12,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00011,24.75
2024-01-12,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00037,22.5
2024-01-12,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00177,22.5
2024-01-12,MAT-0097,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-01-12,MAT-0097,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-01-12,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00195,25.5
2024-01-12,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01056,24.75
2024-01-12,MAT-0099,CHINA-WAREHOUSE,Truck,CST-00011,24.75
2024-01-12,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-01-12,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00037,10.5
2024-01-12,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00003,15.0
2024-01-12,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00199,9.0
2024-01-12,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00104,4.5
2024-01-12,MAT-0112,SINGAPORE-WAREHOUSE,Truck,CST-01059,8.27
2024-01-12,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00018,24.78
2024-01-12,MAT-0104,CHINA-WAREHOUSE,Truck,CST-00198,9.63
2024-01-12,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00199,3.0
2024-01-13,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00072,74.25999999999999
2024-01-13,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00112,24.75
2024-01-13,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-01-13,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00099,3.01
2024-01-13,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00193,24.0
2024-01-13,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00202,25.5
2024-01-13,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00014,7.5
2024-01-13,MAT-0317,CHINA-WAREHOUSE,Truck,CST-00020,24.75
2024-01-13,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00114,24.75
2024-01-13,MAT-0324,CHINA-WAREHOUSE,Truck,CST-00206,3.01
2024-01-13,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01064,11.0
2024-01-13,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00099,3.0
2024-01-13,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,100.01
2024-01-13,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01018,24.75
2024-01-13,MAT-0365,SINGAPORE-WAREHOUSE,Marine,CST-01061,2.5
2024-01-13,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00025,0.2
2024-01-13,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-01-13,MAT-0386,SINGAPORE-WAREHOUSE,Marine,CST-01063,24.75
2024-01-13,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01058,24.75
2024-01-13,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-01-13,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00205,0.5
2024-01-13,MAT-0233,SINGAPORE-WAREHOUSE,Marine,CST-01062,4.5
2024-01-13,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00178,25.5
2024-01-13,MAT-0200,CHINA-WAREHOUSE,Truck,CST-00205,0.6
2024-01-13,MAT-0221,SINGAPORE-WAREHOUSE,Marine,CST-01061,20.0
2024-01-13,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00090,127.5
2024-01-13,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00195,4.5
2024-01-13,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00206,3.01
2024-01-13,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00161,62.400000000000006
2024-01-13,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00208,22.5
2024-01-13,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00025,0.2
2024-01-13,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01060,49.5
2024-01-13,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00208,45.0
2024-01-13,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00025,0.2
2024-01-13,MAT-0097,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-01-13,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00074,49.51
2024-01-13,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00207,6.0
2024-01-13,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00090,229.5
2024-01-13,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00014,18.0
2024-01-13,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00203,25.5
2024-01-13,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00204,9.0
2024-01-13,MAT-0150,CHINA-WAREHOUSE,Truck,CST-00025,0.05
2024-01-13,MAT-0178,SINGAPORE-WAREHOUSE,Marine,CST-01062,7.5
2024-01-13,MAT-0097,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-01-14,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01065,49.5
2024-01-14,MAT-0421,SINGAPORE-WAREHOUSE,Marine,CST-01065,99.0
2024-01-14,MAT-0359,SINGAPORE-WAREHOUSE,Marine,CST-01031,24.75
2024-01-14,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01032,49.5
2024-01-14,MAT-0366,SINGAPORE-WAREHOUSE,Marine,CST-01067,22.5
2024-01-14,MAT-0151,SINGAPORE-WAREHOUSE,Marine,CST-01031,24.75
2024-01-14,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-00205,49.5
2024-01-14,MAT-0065,SINGAPORE-WAREHOUSE,Marine,CST-01037,24.75
2024-01-14,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01066,24.75
2024-01-15,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00009,49.519999999999996
2024-01-15,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00073,24.75
2024-01-15,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00213,49.5
2024-01-15,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00047,74.25
2024-01-15,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00035,24.75
2024-01-15,MAT-0267,SINGAPORE-WAREHOUSE,Marine,CST-01069,5.5
2024-01-15,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00135,25.5
2024-01-15,MAT-0271,SINGAPORE-WAREHOUSE,Truck,CST-01071,24.75
2024-01-15,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00218,10.5
2024-01-15,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-01-15,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00215,0.03
2024-01-15,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00052,123.75
2024-01-15,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00086,123.76
2024-01-15,MAT-0323,CHINA-WAREHOUSE,Truck,CST-00209,25.5
2024-01-15,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,60.0
2024-01-15,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01068,24.75
2024-01-15,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00172,2.76
2024-01-15,MAT-0357,CHINA-WAREHOUSE,Truck,CST-00113,0.05
2024-01-15,MAT-0378,CHINA-WAREHOUSE,Truck,CST-00216,12.38
2024-01-15,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00214,5.5
2024-01-15,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00035,24.75
2024-01-15,MAT-0390,SINGAPORE-WAREHOUSE,Marine,CST-01069,2.75
2024-01-15,MAT-0396,CHINA-WAREHOUSE,Truck,CST-00113,15.96
2024-01-15,MAT-0421,SINGAPORE-WAREHOUSE,Marine,CST-01068,24.75
2024-01-15,MAT-0195,CHINA-WAREHOUSE,Truck,CST-00215,0.5
2024-01-15,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00074,49.5
2024-01-15,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00216,6.88
2024-01-15,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00126,25.5
2024-01-15,MAT-0149,CHINA-WAREHOUSE,Truck,CST-00113,5.08
2024-01-15,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00217,7.5
2024-01-15,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00218,18.0
2024-01-15,MAT-0009,CHINA-WAREHOUSE,Truck,CST-00161,41.599999999999994
2024-01-15,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00217,6.0
2024-01-15,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00113,2.75
2024-01-15,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00113,0.05
2024-01-15,MAT-0050,SINGAPORE-WAREHOUSE,Truck,CST-01020,24.75
2024-01-15,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00113,0.2
2024-01-15,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01025,74.25
