Day,MATERIAL_NAME,PLANT_NAME,total_quantity,AdjustedInv
2024-05-19,MAT-0234,SINGAPORE-WAREHOUSE,49.5,2308.58
2024-05-19,MAT-0234,SINGAPORE-WAREHOUSE,99.0,2407.58
2024-05-26,MAT-0234,SINGAPORE-WAREHOUSE,99.0,2506.58
2024-05-27,MAT-0234,SINGAPORE-WAREHOUSE,74.25,2580.83
2024-05-28,MAT-0234,SINGAPORE-WAREHOUSE,74.25,2655.08
2024-05-29,MAT-0234,SINGAPORE-WAREHOUSE,12.375,2667.455
2024-05-29,MAT-0234,SINGAPORE-WAREHOUSE,24.75,2692.205
2024-05-30,MAT-0234,SINGAPORE-WAREHOUSE,74.25,2766.455
2024-05-31,MAT-0234,SINGAPORE-WAREHOUSE,49.5,2815.955
2024-05-31,MAT-0234,SINGAPORE-WAREHOUSE,4.125,2820.08
2024-06-02,MAT-0234,SINGAPORE-WAREHOUSE,74.25,2894.33
2024-06-02,MAT-0234,SINGAPORE-WAREHOUSE,99.0,2993.33
2024-06-03,MAT-0234,SINGAPORE-WAREHOUSE,49.5,3042.83
2024-06-05,MAT-0234,SINGAPORE-WAREHOUSE,74.25,3117.08
2024-06-07,MAT-0234,SINGAPORE-WAREHOUSE,49.5,3166.58
2024-06-07,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3191.33
2024-06-07,MAT-0234,SINGAPORE-WAREHOUSE,74.25,3265.58
2024-06-07,MAT-0234,SINGAPORE-WAREHOUSE,49.5,3315.08
2024-06-07,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3339.83
2024-06-09,MAT-0234,SINGAPORE-WAREHOUSE,49.5,3389.33
2024-06-11,MAT-0234,SINGAPORE-WAREHOUSE,123.75,3513.08
2024-06-12,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3537.83
2024-06-21,MAT-0234,SINGAPORE-WAREHOUSE,74.25,3612.08
2024-06-28,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3636.83
2024-07-12,MAT-0234,SINGAPORE-WAREHOUSE,49.5,3686.33
2024-07-27,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3711.08
2024-08-03,MAT-0234,SINGAPORE-WAREHOUSE,20.625,3731.705
2024-08-04,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3756.455
2024-08-06,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3781.205
2024-08-08,MAT-0234,SINGAPORE-WAREHOUSE,99.0,3880.205
2024-08-11,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3904.955
2024-08-12,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3929.705
2024-08-13,MAT-0234,SINGAPORE-WAREHOUSE,24.75,3954.455
2024-08-25,MAT-0234,SINGAPORE-WAREHOUSE,49.5,4003.955
2024-08-29,MAT-0234,SINGAPORE-WAREHOUSE,49.5,4053.455
2024-08-31,MAT-0234,SINGAPORE-WAREHOUSE,74.25,4127.705
2024-08-31,MAT-0234,SINGAPORE-WAREHOUSE,49.5,4177.205
2024-09-01,MAT-0234,SINGAPORE-WAREHOUSE,222.75,4399.955
2024-09-01,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4424.705
2024-09-02,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4449.455
2024-09-11,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4474.205
2024-09-12,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4498.955
2024-09-13,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4523.705
2024-09-13,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4548.455
2024-09-13,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4573.205
2024-09-13,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4597.955
2024-09-14,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4622.705
2024-09-16,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4647.455
2024-09-17,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4672.205
2024-09-19,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4696.955
2024-09-19,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4721.705
2024-09-22,MAT-0234,SINGAPORE-WAREHOUSE,49.5,4771.205
2024-09-26,MAT-0234,SINGAPORE-WAREHOUSE,99.0,4870.205
2024-09-28,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4894.955
2024-09-29,MAT-0234,SINGAPORE-WAREHOUSE,4.05,4899.005
2024-10-03,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4923.755
2024-10-05,MAT-0234,SINGAPORE-WAREHOUSE,24.75,4948.505
2024-10-05,MAT-0234,SINGAPORE-WAREHOUSE,74.25,5022.755
2024-10-06,MAT-0234,SINGAPORE-WAREHOUSE,49.5,5072.255
2024-10-06,MAT-0234,SINGAPORE-WAREHOUSE,49.5,5121.755
2024-10-09,MAT-0234,SINGAPORE-WAREHOUSE,49.5,5171.255
2024-10-12,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5196.005
2024-10-15,MAT-0234,SINGAPORE-WAREHOUSE,49.5,5245.505
2024-10-16,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5270.255
2024-10-17,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5295.005
2024-10-19,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5319.755
2024-10-21,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5344.505
2024-10-22,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5369.255
2024-10-22,MAT-0234,SINGAPORE-WAREHOUSE,1.375,5370.63
2024-10-24,MAT-0234,SINGAPORE-WAREHOUSE,99.0,5469.63
2024-10-25,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5494.38
2024-10-28,MAT-0234,SINGAPORE-WAREHOUSE,148.5,5642.88
2024-10-29,MAT-0234,SINGAPORE-WAREHOUSE,23.38,5666.26
2024-11-01,MAT-0234,SINGAPORE-WAREHOUSE,0.4,5666.66
2024-11-03,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5691.41
2024-11-05,MAT-0234,SINGAPORE-WAREHOUSE,99.0,5790.41
2024-11-07,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5815.16
2024-11-08,MAT-0234,SINGAPORE-WAREHOUSE,49.5,5864.66
2024-11-08,MAT-0234,SINGAPORE-WAREHOUSE,49.5,5914.16
2024-11-12,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5938.91
2024-11-17,MAT-0234,SINGAPORE-WAREHOUSE,24.75,5963.66
2024-11-18,MAT-0234,SINGAPORE-WAREHOUSE,70.13,6033.79
2024-11-25,MAT-0234,SINGAPORE-WAREHOUSE,74.25,6108.04
2024-11-28,MAT-0234,SINGAPORE-WAREHOUSE,24.75,6132.79
2024-12-07,MAT-0234,SINGAPORE-WAREHOUSE,6.725,6139.515
2024-12-19,MAT-0234,SINGAPORE-WAREHOUSE,24.75,6164.265
2024-01-17,MAT-0237,SINGAPORE-WAREHOUSE,24.75,40.025
2024-02-15,MAT-0237,SINGAPORE-WAREHOUSE,24.75,64.775
2024-03-02,MAT-0237,SINGAPORE-WAREHOUSE,24.75,89.525
2024-03-13,MAT-0237,SINGAPORE-WAREHOUSE,24.75,114.275
2024-03-21,MAT-0237,SINGAPORE-WAREHOUSE,0.1,114.375
2024-04-02,MAT-0237,SINGAPORE-WAREHOUSE,1.38,115.755
2024-04-04,MAT-0237,SINGAPORE-WAREHOUSE,24.75,140.505
2024-04-25,MAT-0237,SINGAPORE-WAREHOUSE,0.45,140.95499999999998
2024-05-13,MAT-0237,SINGAPORE-WAREHOUSE,5.5,146.455
2024-05-16,MAT-0237,SINGAPORE-WAREHOUSE,1.375,147.83
2024-05-19,MAT-0237,SINGAPORE-WAREHOUSE,49.5,197.33
2024-06-07,MAT-0237,SINGAPORE-WAREHOUSE,24.75,222.08
2024-06-11,MAT-0237,SINGAPORE-WAREHOUSE,9.63,231.71
2024-06-13,MAT-0237,SINGAPORE-WAREHOUSE,0.3,232.01000000000002
2024-06-15,MAT-0237,SINGAPORE-WAREHOUSE,24.75,256.76
2024-06-17,MAT-0237,SINGAPORE-WAREHOUSE,24.75,281.51
2024-06-26,MAT-0237,SINGAPORE-WAREHOUSE,0.15,281.65999999999997
2024-07-12,MAT-0237,SINGAPORE-WAREHOUSE,24.75,306.40999999999997
2024-07-20,MAT-0237,SINGAPORE-WAREHOUSE,24.75,331.15999999999997
2024-07-21,MAT-0237,SINGAPORE-WAREHOUSE,1.375,332.53499999999997
2024-07-26,MAT-0237,SINGAPORE-WAREHOUSE,49.5,382.03499999999997
2024-08-06,MAT-0237,SINGAPORE-WAREHOUSE,24.75,406.78499999999997
2024-08-14,MAT-0237,SINGAPORE-WAREHOUSE,2.75,409.53499999999997
2024-08-23,MAT-0237,SINGAPORE-WAREHOUSE,24.75,434.28499999999997
2024-08-27,MAT-0237,SINGAPORE-WAREHOUSE,12.375,446.65999999999997
2024-08-30,MAT-0237,SINGAPORE-WAREHOUSE,24.75,471.40999999999997
2024-09-01,MAT-0237,SINGAPORE-WAREHOUSE,24.75,496.15999999999997
2024-09-02,MAT-0237,SINGAPORE-WAREHOUSE,12.375,508.53499999999997
2024-09-08,MAT-0237,SINGAPORE-WAREHOUSE,24.75,533.285
2024-09-13,MAT-0237,SINGAPORE-WAREHOUSE,1.375,534.66
2024-09-15,MAT-0237,SINGAPORE-WAREHOUSE,49.5,584.16
2024-09-18,MAT-0237,SINGAPORE-WAREHOUSE,49.5,633.66
2024-09-29,MAT-0237,SINGAPORE-WAREHOUSE,2.75,636.41
2024-10-03,MAT-0237,SINGAPORE-WAREHOUSE,8.25,644.66
2024-10-10,MAT-0237,SINGAPORE-WAREHOUSE,24.75,669.41
2024-10-11,MAT-0237,SINGAPORE-WAREHOUSE,24.75,694.16
2024-10-12,MAT-0237,SINGAPORE-WAREHOUSE,1.375,695.535
2024-10-25,MAT-0237,SINGAPORE-WAREHOUSE,24.75,720.285
2024-11-10,MAT-0237,SINGAPORE-WAREHOUSE,24.75,745.035
2024-12-15,MAT-0237,SINGAPORE-WAREHOUSE,24.75,769.785
2024-12-30,MAT-0237,SINGAPORE-WAREHOUSE,24.75,794.535
2024-02-05,MAT-0246,SINGAPORE-WAREHOUSE,22.0,
2024-04-22,MAT-0250,SINGAPORE-WAREHOUSE,0.5,10.375
2024-04-23,MAT-0250,SINGAPORE-WAREHOUSE,12.38,22.755000000000003
2024-06-12,MAT-0250,SINGAPORE-WAREHOUSE,2.75,25.505000000000003
2024-08-14,MAT-0250,SINGAPORE-WAREHOUSE,1.375,26.880000000000003
2024-08-30,MAT-0250,SINGAPORE-WAREHOUSE,123.75,150.63
2024-09-01,MAT-0250,SINGAPORE-WAREHOUSE,24.75,175.38
2024-09-05,MAT-0250,SINGAPORE-WAREHOUSE,49.5,224.88
2024-09-06,MAT-0250,SINGAPORE-WAREHOUSE,99.0,323.88
2024-09-14,MAT-0250,SINGAPORE-WAREHOUSE,49.5,373.38
2024-09-17,MAT-0250,SINGAPORE-WAREHOUSE,49.5,422.88
2024-09-22,MAT-0250,SINGAPORE-WAREHOUSE,24.75,447.63
2024-10-06,MAT-0250,SINGAPORE-WAREHOUSE,99.0,546.63
2024-12-24,MAT-0250,SINGAPORE-WAREHOUSE,99.0,645.63
2024-10-29,MAT-0255,SINGAPORE-WAREHOUSE,1.38,
2024-11-07,MAT-0255,SINGAPORE-WAREHOUSE,24.759999999999998,
2024-11-21,MAT-0255,SINGAPORE-WAREHOUSE,49.5,
2024-12-09,MAT-0255,SINGAPORE-WAREHOUSE,1.38,
2024-12-09,MAT-0255,SINGAPORE-WAREHOUSE,1.38,
2024-12-16,MAT-0255,SINGAPORE-WAREHOUSE,24.75,
2024-12-24,MAT-0255,SINGAPORE-WAREHOUSE,24.75,
2024-12-25,MAT-0255,SINGAPORE-WAREHOUSE,2.75,
2024-07-15,MAT-0256,SINGAPORE-WAREHOUSE,12.38,111.22999999999999
2024-06-13,MAT-0263,SINGAPORE-WAREHOUSE,49.5,50.4
2024-07-26,MAT-0263,SINGAPORE-WAREHOUSE,49.5,99.9
2024-07-27,MAT-0263,SINGAPORE-WAREHOUSE,0.4,100.30000000000001
2024-08-06,MAT-0263,SINGAPORE-WAREHOUSE,12.375,112.67500000000001
2024-08-23,MAT-0263,SINGAPORE-WAREHOUSE,49.5,162.175
2024-08-24,MAT-0263,SINGAPORE-WAREHOUSE,11.0,173.175
2024-08-25,MAT-0263,SINGAPORE-WAREHOUSE,24.75,197.925
2024-08-26,MAT-0263,SINGAPORE-WAREHOUSE,9.63,207.555
2024-08-27,MAT-0263,SINGAPORE-WAREHOUSE,24.75,232.305
2024-08-29,MAT-0263,SINGAPORE-WAREHOUSE,24.75,257.05499999999995
2024-09-06,MAT-0263,SINGAPORE-WAREHOUSE,2.75,259.80499999999995
2024-12-27,MAT-0263,SINGAPORE-WAREHOUSE,1.375,261.17999999999995
2024-06-12,MAT-0265,SINGAPORE-WAREHOUSE,20.625,1319.975
2024-01-15,MAT-0267,SINGAPORE-WAREHOUSE,5.5,14.9
2024-04-25,MAT-0267,SINGAPORE-WAREHOUSE,0.05,14.95
2024-05-18,MAT-0267,SINGAPORE-WAREHOUSE,17.875,32.825
2024-06-02,MAT-0267,SINGAPORE-WAREHOUSE,396.0,428.825
2024-06-11,MAT-0267,SINGAPORE-WAREHOUSE,49.5,478.325
2024-10-05,MAT-0267,SINGAPORE-WAREHOUSE,24.75,503.075
2024-10-07,MAT-0267,SINGAPORE-WAREHOUSE,24.75,527.8249999999999
2024-10-08,MAT-0267,SINGAPORE-WAREHOUSE,49.5,577.3249999999999
2024-10-17,MAT-0267,SINGAPORE-WAREHOUSE,24.75,602.0749999999999
2024-10-21,MAT-0267,SINGAPORE-WAREHOUSE,16.5,618.5749999999999
2024-10-22,MAT-0267,SINGAPORE-WAREHOUSE,24.75,643.3249999999999
2024-10-28,MAT-0267,SINGAPORE-WAREHOUSE,8.25,651.5749999999999
2024-11-05,MAT-0267,SINGAPORE-WAREHOUSE,49.5,701.0749999999999
2024-11-07,MAT-0267,SINGAPORE-WAREHOUSE,24.75,725.8249999999999
2024-12-24,MAT-0267,SINGAPORE-WAREHOUSE,24.75,750.5749999999999
2024-01-08,MAT-0268,SINGAPORE-WAREHOUSE,40.5,451.2
2024-01-21,MAT-0268,SINGAPORE-WAREHOUSE,25.5,476.7
2024-01-25,MAT-0268,SINGAPORE-WAREHOUSE,36.0,512.7
2024-02-09,MAT-0268,SINGAPORE-WAREHOUSE,94.5,607.2
2024-02-17,MAT-0268,SINGAPORE-WAREHOUSE,25.5,632.7
2024-02-21,MAT-0268,SINGAPORE-WAREHOUSE,25.5,658.2
2024-04-23,MAT-0268,SINGAPORE-WAREHOUSE,18.0,676.2
2024-05-02,MAT-0268,SINGAPORE-WAREHOUSE,25.5,701.7
2024-05-06,MAT-0268,SINGAPORE-WAREHOUSE,25.5,727.2
2024-05-07,MAT-0268,SINGAPORE-WAREHOUSE,25.5,752.7
2024-05-08,MAT-0268,SINGAPORE-WAREHOUSE,25.5,778.2
2024-05-08,MAT-0268,SINGAPORE-WAREHOUSE,25.5,803.7
2024-05-09,MAT-0268,SINGAPORE-WAREHOUSE,25.5,829.2
2024-06-13,MAT-0268,SINGAPORE-WAREHOUSE,25.5,854.7
2024-06-18,MAT-0268,SINGAPORE-WAREHOUSE,25.5,880.2
2024-06-23,MAT-0268,SINGAPORE-WAREHOUSE,76.5,956.7
2024-07-02,MAT-0268,SINGAPORE-WAREHOUSE,21.0,977.7
2024-07-05,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1003.2
2024-07-10,MAT-0268,SINGAPORE-WAREHOUSE,76.5,1079.7
2024-07-18,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1105.2
2024-08-04,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1130.7
2024-08-10,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1156.2
2024-08-13,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1181.7
2024-08-16,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1207.2
2024-09-13,MAT-0268,SINGAPORE-WAREHOUSE,51.0,1258.2
2024-09-19,MAT-0268,SINGAPORE-WAREHOUSE,7.5,1265.7
2024-09-23,MAT-0268,SINGAPORE-WAREHOUSE,51.0,1316.7
2024-10-09,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1342.2
2024-10-10,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1367.7
2024-10-15,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1393.2
2024-10-18,MAT-0268,SINGAPORE-WAREHOUSE,15.0,1408.2
2024-10-24,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1433.7
2024-10-24,MAT-0268,SINGAPORE-WAREHOUSE,102.0,1535.7
2024-10-31,MAT-0268,SINGAPORE-WAREHOUSE,153.0,1688.7
2024-11-02,MAT-0268,SINGAPORE-WAREHOUSE,25.5,1714.2
2024-11-04,MAT-0268,SINGAPORE-WAREHOUSE,102.0,1816.2
2024-11-05,MAT-0268,SINGAPORE-WAREHOUSE,51.0,1867.2
2024-11-06,MAT-0268,SINGAPORE-WAREHOUSE,51.0,1918.2
2024-11-07,MAT-0268,SINGAPORE-WAREHOUSE,102.0,2020.2
2024-11-07,MAT-0268,SINGAPORE-WAREHOUSE,22.5,2042.7
2024-11-07,MAT-0268,SINGAPORE-WAREHOUSE,25.5,2068.2
2024-11-09,MAT-0268,SINGAPORE-WAREHOUSE,25.5,2093.7
2024-11-10,MAT-0268,SINGAPORE-WAREHOUSE,102.0,2195.7
2024-11-10,MAT-0268,SINGAPORE-WAREHOUSE,102.0,2297.7
2024-11-10,MAT-0268,SINGAPORE-WAREHOUSE,102.0,2399.7
2024-11-10,MAT-0268,SINGAPORE-WAREHOUSE,25.5,2425.2
2024-11-11,MAT-0268,SINGAPORE-WAREHOUSE,51.0,2476.2
2024-11-12,MAT-0268,SINGAPORE-WAREHOUSE,153.0,2629.2
2024-11-12,MAT-0268,SINGAPORE-WAREHOUSE,25.5,2654.7
2024-11-12,MAT-0268,SINGAPORE-WAREHOUSE,51.0,2705.7
2024-11-14,MAT-0268,SINGAPORE-WAREHOUSE,255.0,2960.7
2024-11-15,MAT-0268,SINGAPORE-WAREHOUSE,51.0,3011.7
2024-11-15,MAT-0268,SINGAPORE-WAREHOUSE,51.0,3062.7
2024-11-15,MAT-0268,SINGAPORE-WAREHOUSE,2.6750000000000003,3065.375
2024-11-16,MAT-0268,SINGAPORE-WAREHOUSE,153.0,3218.375
2024-11-25,MAT-0268,SINGAPORE-WAREHOUSE,51.0,3269.375
2024-11-28,MAT-0268,SINGAPORE-WAREHOUSE,76.5,3345.875
2024-11-28,MAT-0268,SINGAPORE-WAREHOUSE,153.0,3498.875
2024-12-01,MAT-0268,SINGAPORE-WAREHOUSE,51.0,3549.875
2024-12-05,MAT-0268,SINGAPORE-WAREHOUSE,51.0,3600.875
2024-12-05,MAT-0268,SINGAPORE-WAREHOUSE,25.5,3626.375
2024-12-09,MAT-0268,SINGAPORE-WAREHOUSE,25.5,3651.875
2024-12-15,MAT-0268,SINGAPORE-WAREHOUSE,4.1,3655.975
2024-12-29,MAT-0268,SINGAPORE-WAREHOUSE,76.5,3732.475
2024-08-30,MAT-0269,SINGAPORE-WAREHOUSE,12.375,24.75
2024-01-15,MAT-0271,SINGAPORE-WAREHOUSE,24.75,25.35
2024-03-03,MAT-0271,SINGAPORE-WAREHOUSE,19.25,44.6
2024-03-14,MAT-0271,SINGAPORE-WAREHOUSE,99.0,143.6
2024-03-28,MAT-0271,SINGAPORE-WAREHOUSE,24.759999999999998,168.35999999999999
2024-04-08,MAT-0271,SINGAPORE-WAREHOUSE,5.5,173.85999999999999
2024-06-07,MAT-0271,SINGAPORE-WAREHOUSE,24.75,198.60999999999999
2024-06-27,MAT-0271,SINGAPORE-WAREHOUSE,23.38,221.98999999999998
2024-07-12,MAT-0271,SINGAPORE-WAREHOUSE,5.5,227.48999999999998
2024-10-14,MAT-0272,SINGAPORE-WAREHOUSE,0.42000000000000004,0.48600000000000004
2024-03-03,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-03-08,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-03-12,MAT-0273,SINGAPORE-WAREHOUSE,23.38,
2024-03-29,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-04-23,MAT-0273,SINGAPORE-WAREHOUSE,12.38,
2024-04-25,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-05-05,MAT-0273,SINGAPORE-WAREHOUSE,0.3,
2024-05-10,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-05-12,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-05-15,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-05-22,MAT-0273,SINGAPORE-WAREHOUSE,4.125,
2024-05-26,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-05-28,MAT-0273,SINGAPORE-WAREHOUSE,16.5,
2024-06-11,MAT-0273,SINGAPORE-WAREHOUSE,1.375,
2024-06-12,MAT-0273,SINGAPORE-WAREHOUSE,0.3,
2024-06-16,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-06-20,MAT-0273,SINGAPORE-WAREHOUSE,5.5,
2024-07-02,MAT-0273,SINGAPORE-WAREHOUSE,1.375,
2024-07-03,MAT-0273,SINGAPORE-WAREHOUSE,0.25,
2024-07-18,MAT-0273,SINGAPORE-WAREHOUSE,1.375,
2024-07-19,MAT-0273,SINGAPORE-WAREHOUSE,9.629999999999999,
2024-07-26,MAT-0273,SINGAPORE-WAREHOUSE,12.38,
2024-07-28,MAT-0273,SINGAPORE-WAREHOUSE,1.625,
2024-08-09,MAT-0273,SINGAPORE-WAREHOUSE,49.5,
2024-09-17,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-09-30,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-10-11,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-10-13,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-10-27,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-11-04,MAT-0273,SINGAPORE-WAREHOUSE,24.75,
2024-11-06,MAT-0273,SINGAPORE-WAREHOUSE,0.7,
2024-12-16,MAT-0273,SINGAPORE-WAREHOUSE,49.5,
2024-07-02,MAT-0295,SINGAPORE-WAREHOUSE,24.75,133.55
2024-07-28,MAT-0295,SINGAPORE-WAREHOUSE,49.5,183.05
2024-11-05,MAT-0295,SINGAPORE-WAREHOUSE,49.5,232.55
2024-12-11,MAT-0295,SINGAPORE-WAREHOUSE,24.75,257.3
2024-04-15,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-04-16,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-07-03,MAT-0296,SINGAPORE-WAREHOUSE,1.38,
2024-07-16,MAT-0296,SINGAPORE-WAREHOUSE,2.75,
2024-07-18,MAT-0296,SINGAPORE-WAREHOUSE,2.75,
2024-09-03,MAT-0296,SINGAPORE-WAREHOUSE,1.375,
2024-09-05,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-09-10,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-09-11,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-09-18,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-09-19,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-09-23,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-10-17,MAT-0296,SINGAPORE-WAREHOUSE,1.375,
2024-10-22,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-10-23,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-11-12,MAT-0296,SINGAPORE-WAREHOUSE,24.75,
2024-11-26,MAT-0296,SINGAPORE-WAREHOUSE,2.75,
2024-11-13,MAT-0299,SINGAPORE-WAREHOUSE,2.75,
2024-02-05,MAT-0316,SINGAPORE-WAREHOUSE,15.1,164.4
2024-03-21,MAT-0318,SINGAPORE-WAREHOUSE,0.5,620.15
2024-11-13,MAT-0318,SINGAPORE-WAREHOUSE,2.75,622.9
2024-06-14,MAT-0319,SINGAPORE-WAREHOUSE,10.85,1363.6999999999998
2024-06-12,MAT-0320,SINGAPORE-WAREHOUSE,2.75,3.475
2024-07-12,MAT-0320,SINGAPORE-WAREHOUSE,24.75,28.225
2024-07-18,MAT-0320,SINGAPORE-WAREHOUSE,17.88,46.105
2024-07-28,MAT-0320,SINGAPORE-WAREHOUSE,24.75,70.85499999999999
2024-08-22,MAT-0320,SINGAPORE-WAREHOUSE,49.5,120.35499999999999
2024-09-17,MAT-0320,SINGAPORE-WAREHOUSE,12.375,132.73
2024-09-17,MAT-0320,SINGAPORE-WAREHOUSE,24.75,157.48
2024-09-18,MAT-0320,SINGAPORE-WAREHOUSE,0.2,157.67999999999998
2024-09-19,MAT-0320,SINGAPORE-WAREHOUSE,49.5,207.17999999999998
2024-10-03,MAT-0320,SINGAPORE-WAREHOUSE,99.0,306.18
2024-10-07,MAT-0320,SINGAPORE-WAREHOUSE,24.75,330.93
2024-11-05,MAT-0320,SINGAPORE-WAREHOUSE,12.375,343.305
2024-11-24,MAT-0320,SINGAPORE-WAREHOUSE,1.375,344.68
2024-11-26,MAT-0320,SINGAPORE-WAREHOUSE,12.38,357.06
2024-11-28,MAT-0320,SINGAPORE-WAREHOUSE,49.5,406.56
2024-11-28,MAT-0320,SINGAPORE-WAREHOUSE,12.375,418.935
2024-12-31,MAT-0320,SINGAPORE-WAREHOUSE,2.55,421.485
2024-11-18,MAT-0321,SINGAPORE-WAREHOUSE,2.75,25.85
2024-01-24,MAT-0322,SINGAPORE-WAREHOUSE,24.75,27.925
2024-04-29,MAT-0322,SINGAPORE-WAREHOUSE,15.13,43.055
2024-07-08,MAT-0322,SINGAPORE-WAREHOUSE,23.375,66.43
2024-10-05,MAT-0323,SINGAPORE-WAREHOUSE,25.475,362.52500000000003
2024-09-20,MAT-0325,SINGAPORE-WAREHOUSE,23.375,376.875
2024-01-11,MAT-0327,SINGAPORE-WAREHOUSE,0.3,331.825
2024-02-06,MAT-0327,SINGAPORE-WAREHOUSE,24.75,356.575
2024-02-09,MAT-0327,SINGAPORE-WAREHOUSE,24.75,381.325
2024-02-11,MAT-0327,SINGAPORE-WAREHOUSE,0.05,381.375
2024-02-22,MAT-0327,SINGAPORE-WAREHOUSE,0.8,382.17499999999995
2024-03-02,MAT-0327,SINGAPORE-WAREHOUSE,11.0,393.17499999999995
2024-03-08,MAT-0327,SINGAPORE-WAREHOUSE,24.75,417.92499999999995
2024-03-22,MAT-0327,SINGAPORE-WAREHOUSE,0.2,418.125
2024-03-25,MAT-0327,SINGAPORE-WAREHOUSE,24.75,442.875
2024-03-31,MAT-0327,SINGAPORE-WAREHOUSE,11.0,453.875
2024-04-04,MAT-0327,SINGAPORE-WAREHOUSE,11.0,464.875
2024-04-21,MAT-0327,SINGAPORE-WAREHOUSE,12.375,477.25
2024-04-30,MAT-0327,SINGAPORE-WAREHOUSE,12.375,489.625
2024-05-06,MAT-0327,SINGAPORE-WAREHOUSE,24.75,514.375
2024-05-11,MAT-0327,SINGAPORE-WAREHOUSE,1.375,515.75
2024-05-15,MAT-0327,SINGAPORE-WAREHOUSE,24.75,540.5
2024-05-18,MAT-0327,SINGAPORE-WAREHOUSE,0.2,540.6999999999999
2024-05-21,MAT-0327,SINGAPORE-WAREHOUSE,0.375,541.0749999999999
2024-05-27,MAT-0327,SINGAPORE-WAREHOUSE,24.75,565.8249999999999
2024-05-30,MAT-0327,SINGAPORE-WAREHOUSE,12.375,578.1999999999999
