INBOUND_DATE,MATERIAL_NAME,PLANT_NAME,total_quantity
2024/09/08,MAT-0146,CHINA-WAREHOUSE,445.5
2024/09/08,MAT-0137,CHINA-WAREHOUSE,148.5
2024/09/08,MAT-0113,SINGAPORE-WAREHOUSE,24.75
2024/09/08,MAT-0089,SINGAPORE-WAREHOUSE,148.5
2024/09/08,MAT-0071,SINGAPORE-WAREHOUSE,123.75
2024/09/08,MAT-0015,CHINA-WAREHOUSE,445.5
2024/09/08,MAT-0234,SINGAPORE-WAREHOUSE,99.0
2024/09/10,MAT-0428,CHINA-WAREHOUSE,74.25
2024/09/10,MAT-0382,CHINA-WAREHOUSE,148.5
2024/09/10,MAT-0325,CHINA-WAREHOUSE,594.0
2024/09/10,MAT-0318,CHINA-WAREHOUSE,371.25
2024/09/10,MAT-0264,CHINA-WAREHOUSE,297.0
2024/09/10,MAT-0206,CHINA-WAREHOUSE,270.0
2024/09/10,MAT-0379,CHINA-WAREHOUSE,123.75
2024/09/10,MAT-0120,CHINA-WAREHOUSE,470.25
2024/09/10,MAT-0108,CHINA-WAREHOUSE,247.5
2024/09/10,MAT-0015,CHINA-WAREHOUSE,594.0
2024/09/10,MAT-0013,CHINA-WAREHOUSE,229.5
2024/09/10,MAT-0001,CHINA-WAREHOUSE,255.0
2024/09/10,MAT-0151,CHINA-WAREHOUSE,148.5
2024/09/11,MAT-0198,CHINA-WAREHOUSE,245.825
2024/09/13,MAT-0424,SINGAPORE-WAREHOUSE,74.25
2024/09/13,MAT-0354,CHINA-WAREHOUSE,148.5
2024/09/13,MAT-0341,CHINA-WAREHOUSE,297.0
2024/09/13,MAT-0335,SINGAPORE-WAREHOUSE,1237.5
2024/09/13,MAT-0266,CHINA-WAREHOUSE,123.75
2024/09/13,MAT-0229,CHINA-WAREHOUSE,371.25
2024/09/13,MAT-0145,CHINA-WAREHOUSE,51.0
2024/09/13,MAT-0116,SINGAPORE-WAREHOUSE,74.25
2024/09/13,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/09/13,MAT-0085,SINGAPORE-WAREHOUSE,24.75
2024/09/13,MAT-0085,CHINA-WAREHOUSE,148.5
2024/09/13,MAT-0146,CHINA-WAREHOUSE,74.25
2024/09/14,MAT-0354,CHINA-WAREHOUSE,49.5
2024/09/15,MAT-0341,CHINA-WAREHOUSE,74.25
2024/09/15,MAT-0354,CHINA-WAREHOUSE,24.75
2024/09/15,MAT-0335,SINGAPORE-WAREHOUSE,246.125
2024/09/15,MAT-0328,CHINA-WAREHOUSE,76.5
2024/09/15,MAT-0190,CHINA-WAREHOUSE,49.5
2024/09/15,MAT-0151,CHINA-WAREHOUSE,74.25
2024/09/15,MAT-0011,SINGAPORE-WAREHOUSE,49.5
2024/09/16,MAT-0190,CHINA-WAREHOUSE,148.5
2024/09/16,MAT-0341,CHINA-WAREHOUSE,148.5
2024/09/17,MAT-0332,CHINA-WAREHOUSE,800.0
2024/09/17,MAT-0109,SINGAPORE-WAREHOUSE,148.5
2024/09/17,MAT-0344,SINGAPORE-WAREHOUSE,49.5
2024/09/17,MAT-0017,CHINA-WAREHOUSE,380.0
2024/09/17,MAT-0047,CHINA-WAREHOUSE,80.0
2024/09/18,MAT-0012,SINGAPORE-WAREHOUSE,247.5
2024/09/18,MAT-0037,SINGAPORE-WAREHOUSE,247.5
2024/09/19,MAT-0012,SINGAPORE-WAREHOUSE,74.25
2024/09/19,MAT-0037,SINGAPORE-WAREHOUSE,495.0
2024/09/19,MAT-0099,SINGAPORE-WAREHOUSE,99.0
2024/09/19,MAT-0198,CHINA-WAREHOUSE,247.35
2024/09/21,MAT-0413,SINGAPORE-WAREHOUSE,99.0
2024/09/21,MAT-0428,CHINA-WAREHOUSE,99.0
2024/09/21,MAT-0379,CHINA-WAREHOUSE,99.0
2024/09/21,MAT-0146,CHINA-WAREHOUSE,148.5
2024/09/21,MAT-0144,CHINA-WAREHOUSE,561.0
2024/09/21,MAT-0085,SINGAPORE-WAREHOUSE,247.5
2024/09/21,MAT-0266,CHINA-WAREHOUSE,74.25
2024/09/22,MAT-0206,CHINA-WAREHOUSE,225.0
2024/09/22,MAT-0085,CHINA-WAREHOUSE,99.0
2024/09/22,MAT-0097,CHINA-WAREHOUSE,49.5
2024/09/22,MAT-0146,CHINA-WAREHOUSE,24.75
2024/09/22,MAT-0151,CHINA-WAREHOUSE,49.5
2024/09/22,MAT-0166,CHINA-WAREHOUSE,315.0
2024/09/22,MAT-0325,CHINA-WAREHOUSE,148.5
2024/09/22,MAT-0328,CHINA-WAREHOUSE,11.9
2024/09/22,MAT-0333,CHINA-WAREHOUSE,7.5
2024/09/23,MAT-0341,CHINA-WAREHOUSE,74.25
2024/09/23,MAT-0325,CHINA-WAREHOUSE,24.75
2024/09/23,MAT-0379,CHINA-WAREHOUSE,173.25
2024/09/23,MAT-0366,SINGAPORE-WAREHOUSE,45.0
2024/09/23,MAT-0206,CHINA-WAREHOUSE,495.0
2024/09/23,MAT-0085,CHINA-WAREHOUSE,99.0
2024/09/23,MAT-0166,CHINA-WAREHOUSE,135.0
2024/09/23,MAT-0144,CHINA-WAREHOUSE,255.0
2024/09/23,MAT-0118,CHINA-WAREHOUSE,24.75
2024/09/23,MAT-0190,CHINA-WAREHOUSE,346.475
2024/09/24,MAT-0160,CHINA-WAREHOUSE,297.0
2024/09/24,MAT-0244,SINGAPORE-WAREHOUSE,247.5
2024/09/25,MAT-0113,SINGAPORE-WAREHOUSE,5.5
2024/09/25,MAT-0160,CHINA-WAREHOUSE,247.5
2024/09/25,MAT-0239,CHINA-WAREHOUSE,49.5
2024/09/25,MAT-0255,SINGAPORE-WAREHOUSE,217.25
2024/09/26,MAT-0415,SINGAPORE-WAREHOUSE,198.0
2024/09/26,MAT-0246,CHINA-WAREHOUSE,420.75
2024/09/26,MAT-0243,SINGAPORE-WAREHOUSE,247.5
2024/09/26,MAT-0239,CHINA-WAREHOUSE,49.5
2024/09/26,MAT-0012,SINGAPORE-WAREHOUSE,247.5
2024/09/26,MAT-0007,CHINA-WAREHOUSE,140.25
2024/09/26,MAT-0198,CHINA-WAREHOUSE,247.425
2024/09/27,MAT-0017,CHINA-WAREHOUSE,20.0
2024/09/27,MAT-0037,SINGAPORE-WAREHOUSE,544.5
2024/09/27,MAT-0047,CHINA-WAREHOUSE,580.0
2024/09/27,MAT-0113,SINGAPORE-WAREHOUSE,12.375
2024/09/27,MAT-0160,CHINA-WAREHOUSE,247.5
2024/09/27,MAT-0165,SINGAPORE-WAREHOUSE,297.0
2024/09/27,MAT-0175,SINGAPORE-WAREHOUSE,12.375
2024/09/27,MAT-0327,SINGAPORE-WAREHOUSE,247.5
2024/09/28,MAT-0430,CHINA-WAREHOUSE,4.125
2024/09/28,MAT-0391,CHINA-WAREHOUSE,4.125
2024/09/28,MAT-0119,CHINA-WAREHOUSE,4.125
2024/09/28,MAT-0195,CHINA-WAREHOUSE,4.125
2024/09/28,MAT-0046,CHINA-WAREHOUSE,4.125
2024/09/29,MAT-0017,CHINA-WAREHOUSE,600.0
2024/09/29,MAT-0047,CHINA-WAREHOUSE,100.0
2024/09/29,MAT-0190,CHINA-WAREHOUSE,49.425
2024/09/29,MAT-0399,CHINA-WAREHOUSE,148.5
2024/09/30,MAT-0341,CHINA-WAREHOUSE,98.95
2024/10/01,MAT-0046,CHINA-WAREHOUSE,197.95
2024/10/01,MAT-0121,SINGAPORE-WAREHOUSE,49.5
2024/10/01,MAT-0166,CHINA-WAREHOUSE,90.0
2024/10/01,MAT-0198,CHINA-WAREHOUSE,148.175
2024/10/01,MAT-0364,SINGAPORE-WAREHOUSE,24.75
2024/10/01,MAT-0384,CHINA-WAREHOUSE,123.75
2024/10/03,MAT-0344,SINGAPORE-WAREHOUSE,49.5
2024/10/03,MAT-0210,SINGAPORE-WAREHOUSE,74.25
2024/10/03,MAT-0109,SINGAPORE-WAREHOUSE,49.5
2024/10/03,MAT-0144,CHINA-WAREHOUSE,255.0
2024/10/04,MAT-0144,CHINA-WAREHOUSE,637.5
2024/10/05,MAT-0046,SINGAPORE-WAREHOUSE,148.5
2024/10/05,MAT-0049,CHINA-WAREHOUSE,123.75
2024/10/05,MAT-0051,SINGAPORE-WAREHOUSE,247.5
2024/10/05,MAT-0087,CHINA-WAREHOUSE,24.75
2024/10/05,MAT-0144,CHINA-WAREHOUSE,510.0
2024/10/05,MAT-0166,CHINA-WAREHOUSE,90.0
2024/10/05,MAT-0247,SINGAPORE-WAREHOUSE,99.0
2024/10/05,MAT-0302,SINGAPORE-WAREHOUSE,49.5
2024/10/05,MAT-0319,CHINA-WAREHOUSE,346.5
2024/10/05,MAT-0382,CHINA-WAREHOUSE,297.0
2024/10/06,MAT-0413,SINGAPORE-WAREHOUSE,247.5
2024/10/06,MAT-0430,CHINA-WAREHOUSE,74.075
2024/10/06,MAT-0384,CHINA-WAREHOUSE,49.5
2024/10/06,MAT-0343,CHINA-WAREHOUSE,49.5
2024/10/06,MAT-0099,SINGAPORE-WAREHOUSE,148.5
2024/10/06,MAT-0049,CHINA-WAREHOUSE,148.5
2024/10/07,MAT-0382,CHINA-WAREHOUSE,148.5
2024/10/08,MAT-0424,SINGAPORE-WAREHOUSE,247.5
2024/10/08,MAT-0415,SINGAPORE-WAREHOUSE,198.0
2024/10/08,MAT-0399,CHINA-WAREHOUSE,198.0
2024/10/08,MAT-0318,CHINA-WAREHOUSE,495.0
2024/10/08,MAT-0244,SINGAPORE-WAREHOUSE,321.75
2024/10/08,MAT-0243,SINGAPORE-WAREHOUSE,247.5
2024/10/08,MAT-0207,CHINA-WAREHOUSE,148.5
2024/10/08,MAT-0363,SINGAPORE-WAREHOUSE,297.0
2024/10/08,MAT-0168,CHINA-WAREHOUSE,88.0
2024/10/08,MAT-0166,CHINA-WAREHOUSE,180.0
2024/10/08,MAT-0062,SINGAPORE-WAREHOUSE,173.25
2024/10/08,MAT-0049,CHINA-WAREHOUSE,247.5
2024/10/08,MAT-0015,CHINA-WAREHOUSE,148.5
2024/10/08,MAT-0012,SINGAPORE-WAREHOUSE,247.5
2024/10/08,MAT-0172,SINGAPORE-WAREHOUSE,742.5
2024/10/09,MAT-0356,CHINA-WAREHOUSE,74.25
2024/10/09,MAT-0332,CHINA-WAREHOUSE,500.0
2024/10/09,MAT-0255,CHINA-WAREHOUSE,74.25
2024/10/09,MAT-0244,SINGAPORE-WAREHOUSE,470.25
2024/10/09,MAT-0047,CHINA-WAREHOUSE,20.0
2024/10/09,MAT-0116,SINGAPORE-WAREHOUSE,99.0
2024/10/09,MAT-0099,SINGAPORE-WAREHOUSE,123.75
2024/10/09,MAT-0001,CHINA-WAREHOUSE,102.0
2024/10/09,MAT-0368,CHINA-WAREHOUSE,45.375
2024/10/09,MAT-0168,SINGAPORE-WAREHOUSE,24.75
2024/10/09,MAT-0413,SINGAPORE-WAREHOUSE,247.5
2024/10/10,MAT-0265,CHINA-WAREHOUSE,495.0
2024/10/10,MAT-0255,SINGAPORE-WAREHOUSE,74.25
2024/10/10,MAT-0246,CHINA-WAREHOUSE,173.25
2024/10/10,MAT-0244,SINGAPORE-WAREHOUSE,247.5
2024/10/10,MAT-0172,SINGAPORE-WAREHOUSE,420.75
2024/10/10,MAT-0013,CHINA-WAREHOUSE,178.5
2024/10/10,MAT-0229,CHINA-WAREHOUSE,49.5
2024/10/11,MAT-0013,CHINA-WAREHOUSE,51.0
2024/10/11,MAT-0015,CHINA-WAREHOUSE,99.0
2024/10/12,MAT-0087,CHINA-WAREHOUSE,5.5
2024/10/12,MAT-0142,CHINA-WAREHOUSE,51.0
2024/10/12,MAT-0244,SINGAPORE-WAREHOUSE,198.0
2024/10/12,MAT-0402,CHINA-WAREHOUSE,19.25
2024/10/13,MAT-0314,CHINA-WAREHOUSE,535.5
2024/10/13,MAT-0298,CHINA-WAREHOUSE,8.25
2024/10/13,MAT-0251,CHINA-WAREHOUSE,8.25
2024/10/13,MAT-0015,CHINA-WAREHOUSE,148.5
2024/10/13,MAT-0145,CHINA-WAREHOUSE,612.0
2024/10/13,MAT-0069,CHINA-WAREHOUSE,8.25
2024/10/13,MAT-0166,CHINA-WAREHOUSE,45.0
2024/10/15,MAT-0343,SINGAPORE-WAREHOUSE,24.75
2024/10/15,MAT-0363,SINGAPORE-WAREHOUSE,222.75
2024/10/15,MAT-0332,CHINA-WAREHOUSE,40.0
2024/10/15,MAT-0037,SINGAPORE-WAREHOUSE,198.0
2024/10/15,MAT-0171,SINGAPORE-WAREHOUSE,495.0
2024/10/15,MAT-0189,CHINA-WAREHOUSE,5.2
2024/10/16,MAT-0007,CHINA-WAREHOUSE,148.5
2024/10/16,MAT-0017,CHINA-WAREHOUSE,40.0
2024/10/16,MAT-0368,CHINA-WAREHOUSE,42.625
2024/10/16,MAT-0399,CHINA-WAREHOUSE,148.5
2024/10/16,MAT-0415,CHINA-WAREHOUSE,297.0
2024/10/17,MAT-0144,CHINA-WAREHOUSE,510.0
2024/10/17,MAT-0382,CHINA-WAREHOUSE,148.5
2024/10/18,MAT-0369,CHINA-WAREHOUSE,75.6
2024/10/18,MAT-0402,CHINA-WAREHOUSE,148.5
2024/10/18,MAT-0379,CHINA-WAREHOUSE,148.5
2024/10/18,MAT-0333,CHINA-WAREHOUSE,3.75
2024/10/18,MAT-0314,CHINA-WAREHOUSE,102.0
2024/10/18,MAT-0232,CHINA-WAREHOUSE,148.5
2024/10/18,MAT-0145,CHINA-WAREHOUSE,765.0
2024/10/18,MAT-0144,CHINA-WAREHOUSE,382.5
2024/10/18,MAT-0118,CHINA-WAREHOUSE,198.0
2024/10/18,MAT-0038,CHINA-WAREHOUSE,99.0
2024/10/19,MAT-0046,SINGAPORE-WAREHOUSE,99.0
2024/10/20,MAT-0118,CHINA-WAREHOUSE,123.75
2024/10/20,MAT-0402,CHINA-WAREHOUSE,148.5
2024/10/20,MAT-0051,SINGAPORE-WAREHOUSE,382.5
2024/10/21,MAT-0087,CHINA-WAREHOUSE,247.5
2024/10/21,MAT-0145,CHINA-WAREHOUSE,408.0
2024/10/21,MAT-0229,CHINA-WAREHOUSE,99.0
2024/10/21,MAT-0379,CHINA-WAREHOUSE,148.5
2024/10/21,MAT-0402,CHINA-WAREHOUSE,198.0
2024/10/22,MAT-0244,SINGAPORE-WAREHOUSE,24.75
2024/10/22,MAT-0399,CHINA-WAREHOUSE,99.0
2024/10/22,MAT-0344,SINGAPORE-WAREHOUSE,99.0
2024/10/22,MAT-0121,SINGAPORE-WAREHOUSE,74.25
2024/10/22,MAT-0099,SINGAPORE-WAREHOUSE,24.75
2024/10/22,MAT-0092,CHINA-WAREHOUSE,297.0
2024/10/22,MAT-0046,CHINA-WAREHOUSE,147.575
2024/10/22,MAT-0127,SINGAPORE-WAREHOUSE,49.5
2024/10/23,MAT-0051,SINGAPORE-WAREHOUSE,112.5
2024/10/23,MAT-0246,CHINA-WAREHOUSE,148.5
2024/10/23,MAT-0409,CHINA-WAREHOUSE,24.75
2024/10/25,MAT-0419,SINGAPORE-WAREHOUSE,198.0
2024/10/25,MAT-0085,SINGAPORE-WAREHOUSE,222.75
2024/10/25,MAT-0166,CHINA-WAREHOUSE,180.0
2024/10/25,MAT-0244,SINGAPORE-WAREHOUSE,49.5
2024/10/25,MAT-0363,CHINA-WAREHOUSE,49.5
2024/10/25,MAT-0364,SINGAPORE-WAREHOUSE,24.75
2024/10/25,MAT-0413,SINGAPORE-WAREHOUSE,247.5
2024/10/26,MAT-0319,CHINA-WAREHOUSE,148.5
2024/10/26,MAT-0232,CHINA-WAREHOUSE,49.5
2024/10/26,MAT-0389,CHINA-WAREHOUSE,229.5
2024/10/26,MAT-0173,SINGAPORE-WAREHOUSE,49.5
2024/10/26,MAT-0171,SINGAPORE-WAREHOUSE,247.5
2024/10/26,MAT-0172,SINGAPORE-WAREHOUSE,247.5
2024/10/26,MAT-0168,SINGAPORE-WAREHOUSE,24.75
2024/10/26,MAT-0104,SINGAPORE-WAREHOUSE,99.0
2024/10/28,MAT-0017,CHINA-WAREHOUSE,180.0
2024/10/28,MAT-0097,CHINA-WAREHOUSE,148.5
2024/10/28,MAT-0232,CHINA-WAREHOUSE,148.5
2024/10/28,MAT-0318,CHINA-WAREHOUSE,123.75
2024/10/28,MAT-0374,CHINA-WAREHOUSE,74.05
2024/10/28,MAT-0430,CHINA-WAREHOUSE,197.775
2024/10/29,MAT-0318,CHINA-WAREHOUSE,123.75
2024/10/30,MAT-0051,SINGAPORE-WAREHOUSE,22.5
2024/10/31,MAT-0402,CHINA-WAREHOUSE,198.0
2024/10/31,MAT-0327,SINGAPORE-WAREHOUSE,99.0
2024/10/31,MAT-0210,SINGAPORE-WAREHOUSE,99.0
2024/10/31,MAT-0244,SINGAPORE-WAREHOUSE,173.25
2024/10/31,MAT-0118,CHINA-WAREHOUSE,297.0
2024/10/31,MAT-0017,CHINA-WAREHOUSE,120.0
2024/10/31,MAT-0171,SINGAPORE-WAREHOUSE,420.75
2024/11/03,MAT-0021,CHINA-WAREHOUSE,49.5
2024/11/03,MAT-0366,SINGAPORE-WAREHOUSE,90.0
2024/11/04,MAT-0165,CHINA-WAREHOUSE,49.5
2024/11/05,MAT-0020,CHINA-WAREHOUSE,148.5
2024/11/05,MAT-0142,CHINA-WAREHOUSE,153.0
2024/11/05,MAT-0145,CHINA-WAREHOUSE,510.0
2024/11/05,MAT-0232,CHINA-WAREHOUSE,198.0
2024/11/05,MAT-0265,CHINA-WAREHOUSE,99.0
2024/11/05,MAT-0319,CHINA-WAREHOUSE,297.0
2024/11/05,MAT-0389,CHINA-WAREHOUSE,229.5
2024/11/05,MAT-0402,CHINA-WAREHOUSE,445.5
2024/11/06,MAT-0332,CHINA-WAREHOUSE,60.0
2024/11/06,MAT-0212,SINGAPORE-WAREHOUSE,247.5
2024/11/06,MAT-0037,SINGAPORE-WAREHOUSE,222.75
2024/11/06,MAT-0031,SINGAPORE-WAREHOUSE,123.75
2024/11/06,MAT-0156,SINGAPORE-WAREHOUSE,247.5
2024/11/08,MAT-0145,CHINA-WAREHOUSE,255.0
2024/11/08,MAT-0399,CHINA-WAREHOUSE,148.5
2024/11/09,MAT-0021,SINGAPORE-WAREHOUSE,74.25
2024/11/09,MAT-0118,CHINA-WAREHOUSE,99.0
2024/11/09,MAT-0156,SINGAPORE-WAREHOUSE,371.25
2024/11/10,MAT-0299,CHINA-WAREHOUSE,1.925
2024/11/10,MAT-0402,CHINA-WAREHOUSE,9.625
2024/11/10,MAT-0339,CHINA-WAREHOUSE,25.5
2024/11/10,MAT-0332,CHINA-WAREHOUSE,59.975
2024/11/10,MAT-0281,CHINA-WAREHOUSE,61.225
2024/11/10,MAT-0287,CHINA-WAREHOUSE,1.375
2024/11/10,MAT-0087,CHINA-WAREHOUSE,2.75
2024/11/10,MAT-0038,CHINA-WAREHOUSE,57.75
2024/11/10,MAT-0009,CHINA-WAREHOUSE,15.603
2024/11/10,MAT-0001,CHINA-WAREHOUSE,127.5
2024/11/10,MAT-0145,CHINA-WAREHOUSE,357.0
2024/11/11,MAT-0142,CHINA-WAREHOUSE,51.0
2024/11/11,MAT-0314,CHINA-WAREHOUSE,306.0
2024/11/12,MAT-0069,CHINA-WAREHOUSE,24.75
2024/11/12,MAT-0145,CHINA-WAREHOUSE,255.0
2024/11/12,MAT-0229,CHINA-WAREHOUSE,668.25
2024/11/12,MAT-0232,CHINA-WAREHOUSE,148.5
2024/11/13,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/11/13,MAT-0256,CHINA-WAREHOUSE,99.0
2024/11/13,MAT-0413,SINGAPORE-WAREHOUSE,148.5
2024/11/14,MAT-0228,SINGAPORE-WAREHOUSE,74.25
2024/11/14,MAT-0276,CHINA-WAREHOUSE,148.5
2024/11/14,MAT-0212,SINGAPORE-WAREHOUSE,222.75
2024/11/14,MAT-0390,SINGAPORE-WAREHOUSE,445.5
2024/11/14,MAT-0363,SINGAPORE-WAREHOUSE,99.0
2024/11/14,MAT-0356,SINGAPORE-WAREHOUSE,74.25
2024/11/14,MAT-0211,SINGAPORE-WAREHOUSE,198.0
2024/11/14,MAT-0021,SINGAPORE-WAREHOUSE,74.25
2024/11/14,MAT-0165,SINGAPORE-WAREHOUSE,247.5
2024/11/14,MAT-0140,SINGAPORE-WAREHOUSE,123.75
2024/11/14,MAT-0055,CHINA-WAREHOUSE,148.5
2024/11/14,MAT-0033,CHINA-WAREHOUSE,198.0
2024/11/14,MAT-0031,SINGAPORE-WAREHOUSE,247.5
2024/11/14,MAT-0012,SINGAPORE-WAREHOUSE,247.5
2024/11/14,MAT-0172,SINGAPORE-WAREHOUSE,247.5
2024/11/15,MAT-0142,CHINA-WAREHOUSE,255.0
2024/11/15,MAT-0178,CHINA-WAREHOUSE,102.0
2024/11/15,MAT-0232,CHINA-WAREHOUSE,148.5
2024/11/15,MAT-0325,CHINA-WAREHOUSE,99.0
2024/11/16,MAT-0281,CHINA-WAREHOUSE,225.0
2024/11/16,MAT-0264,CHINA-WAREHOUSE,297.0
2024/11/16,MAT-0232,CHINA-WAREHOUSE,594.0
2024/11/16,MAT-0118,CHINA-WAREHOUSE,148.5
2024/11/16,MAT-0001,CHINA-WAREHOUSE,255.0
2024/11/16,MAT-0146,CHINA-WAREHOUSE,148.5
2024/11/18,MAT-0007,CHINA-WAREHOUSE,148.5
2024/11/18,MAT-0033,CHINA-WAREHOUSE,594.0
2024/11/18,MAT-0134,CHINA-WAREHOUSE,148.5
2024/11/18,MAT-0180,CHINA-WAREHOUSE,173.25
2024/11/18,MAT-0334,CHINA-WAREHOUSE,24.75
2024/11/18,MAT-0356,CHINA-WAREHOUSE,99.0
2024/11/18,MAT-0415,CHINA-WAREHOUSE,495.0
2024/11/19,MAT-0318,CHINA-WAREHOUSE,148.5
2024/11/19,MAT-0414,CHINA-WAREHOUSE,64.8
2024/11/19,MAT-0384,CHINA-WAREHOUSE,49.5
2024/11/19,MAT-0332,CHINA-WAREHOUSE,98.575
2024/11/19,MAT-0325,CHINA-WAREHOUSE,297.0
2024/11/19,MAT-0313,CHINA-WAREHOUSE,51.0
2024/11/19,MAT-0266,CHINA-WAREHOUSE,49.5
2024/11/19,MAT-0264,CHINA-WAREHOUSE,495.0
2024/11/19,MAT-0197,CHINA-WAREHOUSE,153.0
2024/11/19,MAT-0087,CHINA-WAREHOUSE,297.0
2024/11/19,MAT-0013,CHINA-WAREHOUSE,153.0
2024/11/19,MAT-0009,CHINA-WAREHOUSE,14.935
2024/11/20,MAT-0001,CHINA-WAREHOUSE,765.0
2024/11/22,MAT-0001,CHINA-WAREHOUSE,255.0
2024/11/22,MAT-0146,CHINA-WAREHOUSE,148.5
2024/11/24,MAT-0399,CHINA-WAREHOUSE,148.5
2024/11/24,MAT-0319,CHINA-WAREHOUSE,445.5
2024/11/24,MAT-0265,CHINA-WAREHOUSE,148.5
2024/11/24,MAT-0233,CHINA-WAREHOUSE,229.5
2024/11/24,MAT-0239,CHINA-WAREHOUSE,148.5
2024/11/24,MAT-0145,CHINA-WAREHOUSE,280.5
2024/11/24,MAT-0144,CHINA-WAREHOUSE,306.0
2024/11/24,MAT-0118,CHINA-WAREHOUSE,99.0
2024/11/24,MAT-0167,CHINA-WAREHOUSE,99.0
2024/11/25,MAT-0247,SINGAPORE-WAREHOUSE,495.0
2024/11/26,MAT-0013,CHINA-WAREHOUSE,1.5
2024/11/26,MAT-0319,CHINA-WAREHOUSE,420.75
2024/11/26,MAT-0389,CHINA-WAREHOUSE,22.5
2024/11/26,MAT-0429,CHINA-WAREHOUSE,1.45
2024/11/27,MAT-0265,CHINA-WAREHOUSE,198.0
2024/11/28,MAT-0120,CHINA-WAREHOUSE,99.0
2024/11/29,MAT-0265,CHINA-WAREHOUSE,123.75
2024/12/01,MAT-0319,CHINA-WAREHOUSE,297.0
2024/12/01,MAT-0389,CHINA-WAREHOUSE,255.0
2024/12/01,MAT-0317,CHINA-WAREHOUSE,99.0
2024/12/01,MAT-0363,CHINA-WAREHOUSE,123.75
2024/12/01,MAT-0236,CHINA-WAREHOUSE,49.5
2024/12/01,MAT-0153,CHINA-WAREHOUSE,148.5
2024/12/01,MAT-0147,CHINA-WAREHOUSE,102.0
2024/12/01,MAT-0268,CHINA-WAREHOUSE,484.5
2024/12/02,MAT-0120,CHINA-WAREHOUSE,99.0
2024/12/02,MAT-0302,SINGAPORE-WAREHOUSE,99.0
2024/12/02,MAT-0319,CHINA-WAREHOUSE,297.0
2024/12/03,MAT-0389,CHINA-WAREHOUSE,255.0
2024/12/03,MAT-0363,CHINA-WAREHOUSE,49.5
2024/12/03,MAT-0319,CHINA-WAREHOUSE,148.5
2024/12/03,MAT-0268,CHINA-WAREHOUSE,76.5
2024/12/03,MAT-0144,CHINA-WAREHOUSE,229.5
2024/12/03,MAT-0145,CHINA-WAREHOUSE,1938.0
2024/12/03,MAT-0120,CHINA-WAREHOUSE,297.0
2024/12/03,MAT-0265,CHINA-WAREHOUSE,99.0
2024/12/04,MAT-0190,CHINA-WAREHOUSE,148.5
2024/12/07,MAT-0389,CHINA-WAREHOUSE,255.0
2024/12/07,MAT-0206,CHINA-WAREHOUSE,112.5
2024/12/07,MAT-0145,CHINA-WAREHOUSE,255.0
2024/12/08,MAT-0032,CHINA-WAREHOUSE,153.0
2024/12/08,MAT-0097,CHINA-WAREHOUSE,445.5
2024/12/08,MAT-0265,CHINA-WAREHOUSE,297.0
2024/12/08,MAT-0323,CHINA-WAREHOUSE,127.5
2024/12/08,MAT-0370,CHINA-WAREHOUSE,23.825
2024/12/08,MAT-0428,CHINA-WAREHOUSE,24.75
2024/12/10,MAT-0428,CHINA-WAREHOUSE,297.0
2024/12/10,MAT-0375,CHINA-WAREHOUSE,51.0
2024/12/10,MAT-0318,CHINA-WAREHOUSE,148.5
2024/12/10,MAT-0144,CHINA-WAREHOUSE,255.0
2024/12/10,MAT-0097,CHINA-WAREHOUSE,148.5
2024/12/10,MAT-0265,CHINA-WAREHOUSE,99.0
2024/12/11,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/12/11,MAT-0389,CHINA-WAREHOUSE,127.5
2024/12/11,MAT-0428,CHINA-WAREHOUSE,74.25
2024/12/11,MAT-0240,CHINA-WAREHOUSE,13.5
2024/12/11,MAT-0108,CHINA-WAREHOUSE,99.0
2024/12/11,MAT-0158,CHINA-WAREHOUSE,229.5
2024/12/11,MAT-0120,CHINA-WAREHOUSE,247.5
2024/12/11,MAT-0013,CHINA-WAREHOUSE,51.0
2024/12/11,MAT-0217,CHINA-WAREHOUSE,12.0
2024/12/14,MAT-0265,CHINA-WAREHOUSE,99.0
2024/12/14,MAT-0206,CHINA-WAREHOUSE,45.0
2024/12/14,MAT-0220,CHINA-WAREHOUSE,123.75
2024/12/14,MAT-0118,CHINA-WAREHOUSE,148.5
2024/12/14,MAT-0108,CHINA-WAREHOUSE,74.25
2024/12/14,MAT-0178,CHINA-WAREHOUSE,25.5
2024/12/15,MAT-0265,CHINA-WAREHOUSE,99.0
2024/12/17,MAT-0097,CHINA-WAREHOUSE,148.5
2024/12/18,MAT-0236,CHINA-WAREHOUSE,49.5
2024/12/18,MAT-0342,CHINA-WAREHOUSE,148.5
2024/12/18,MAT-0325,CHINA-WAREHOUSE,99.0
2024/12/18,MAT-0402,CHINA-WAREHOUSE,99.0
2024/12/18,MAT-0314,CHINA-WAREHOUSE,255.0
2024/12/18,MAT-0147,CHINA-WAREHOUSE,153.0
2024/12/18,MAT-0120,CHINA-WAREHOUSE,99.0
2024/12/18,MAT-0143,CHINA-WAREHOUSE,76.5
2024/12/18,MAT-0142,CHINA-WAREHOUSE,535.5
2024/12/18,MAT-0118,CHINA-WAREHOUSE,148.5
